day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
1894,1,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,2,8.225975119502044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,3,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,4,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,5,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,6,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,7,9.092121131323903,2.9781437292007498,1.926682788490434,2.2934641293378646,1.1449874519505776,0.0,1.1449874519505776,0.0
1894,8,9.092121131323903,2.4513327088937027,1.653051885531095,1.6892003441817809,0.6993084071585881,0.0,0.6993084071585881,0.0
1894,9,8.803408430829505,3.7851510246230764,2.5242183265361016,2.865307790484728,5.372964497574459,0.0,5.372964497574459,0.0
1894,10,9.092121131323903,2.3931758001666643,1.943265157074581,1.9720411479287294,5.6286498413857196,0.0,5.6286498413857196,0.0
1894,11,8.803408430829505,2.740928599530575,2.384357534577257,2.439276325710929,2.311542705393584,2.202582066909071,3.6632313896789737,0.0
1894,12,9.092121131323903,3.1031548231152186,3.913541441246431,3.47111590131288,0.6448472302985908,3.536516079561202,3.4967542194137002,0.0
1895,1,9.092121131323903,3.4680228963871627,4.118554907294796,3.715173731132912,7.991253065707281,5.2181073570752305,8.99201416544884,0.0
1895,2,8.225975119502044,3.31245841580292,5.022988156592877,4.0818138478678865,1.4547632481610664,3.540818163483118,3.662356667941532,0.0
1895,3,9.092121131323903,2.651009052241278,3.3359623548667234,2.7771494372906926,4.484108182074433,3.0294894369265446,5.121678590030391,0.0
1895,4,8.803408430829505,4.345944080123639,2.4595953111075906,3.098425580137005,3.615549067418816,0.0,3.615549067418816,0.0
1895,5,9.092121131323903,3.685545669047454,2.383545699782903,2.446630355537806,5.496227359462544,0.0,5.496227359462544,0.0
1895,6,8.803408430829505,3.8672349680897566,2.904378308528376,3.132249802394971,1.858512621588829,0.0,1.858512621588829,0.0
1895,7,9.092121131323903,4.751319970541914,2.038261347501937,3.134743478799993,2.2335806750475915,0.0,2.2335806750475915,0.0
1895,8,9.092121131323903,2.4513327088937027,1.653051885531095,1.6892003441817809,0.6993084071585881,0.0,0.6993084071585881,0.0
1895,9,8.803408430829505,3.9822667417941253,2.9660609148650594,3.1970172799456593,6.704224229028808,0.0,6.704224229028808,0.0
1895,10,9.092121131323903,2.786931912886207,3.1689487442755215,2.8706224430049203,2.4217828301760846,0.0,2.4217828301760846,0.0
1895,11,8.803408430829505,2.733153145354903,2.8089430279077745,2.631570016212786,3.1405467721800626,0.4676303678329074,3.1504222668333686,0.0
1895,12,9.092121131323903,3.472865650782285,4.007313201536458,3.672639339461919,2.2619146525744944,4.92564490571447,5.1441833965214725,0.0
1896,1,9.092121131323903,4.826797989341054,5.543266842446806,5.165963885766844,4.433503882506028,7.635377213566972,8.174532726183823,0.0
1896,2,8.514693182963201,2.4048954411835184,2.9297606415236,2.591241388909434,3.7390793079724687,3.8853457655067354,4.996947363613695,0.0
1896,3,9.092121131323903,5.082686153799639,5.5085897720215575,5.185297720127399,0.5388159060803248,1.9698642909210573,2.01583509593917,0.0
1896,4,8.803408430829505,3.1391503428643124,2.7329849779911592,2.4890772609109453,4.87123382596661,0.0,4.87123382596661,0.0
1896,5,9.092121131323903,3.313887288715827,2.4429137567170063,2.6532351140474066,2.377361846704303,0.0,2.377361846704303,0.0
1896,6,8.803408430829505,4.2606243332349525,2.5932183547955794,3.088994219912092,3.511334684899368,0.0,3.511334684899368,0.0
1896,7,9.092121131323903,4.3567347864456325,2.7610297461113036,3.349223871700409,1.804885809440987,0.0,1.804885809440987,0.0
1896,8,9.092121131323903,1.5041874567993234,1.4620063111008297,0.9676042822572938,2.2605928000809485,0.0,2.2605928000809485,0.0
1896,9,8.803408430829505,3.533629900956421,2.905296338059776,2.9702433301065705,2.099852209383327,0.0,2.099852209383327,0.0
1896,10,9.092121131323903,2.4571902924219993,1.7390023089947648,1.8806714272582696,2.493255484704908,0.0,2.493255484704908,0.0
1896,11,8.803408430829505,6.266051426234433,7.418835862370279,6.825426625719581,1.6622551429581114,7.536592576183149,7.560156312500396,0.0
1896,12,9.092121131323903,2.2863315124868433,2.791769741541873,2.4411393314202368,3.8706671404170683,3.6173744410083333,4.935382423123742,0.0
1897,1,9.092121131323903,4.826797989341054,5.543266842446806,5.165963885766844,4.433503882506028,7.635377213566972,8.174532726183823,0.0
1897,2,8.225975119502044,2.422611717240407,2.9542790026019277,2.605171379895011,3.7978063552531784,3.9462175151332692,5.057598159921937,0.0
1897,3,9.092121131323903,5.1463756571989965,5.6691223756194935,5.299929057513478,0.5388159060803248,1.9698642909210573,2.01583509593917,0.0
1897,4,8.803408430829505,3.1391503428643124,2.7329849779911592,2.4890772609109453,4.87123382596661,0.0,4.87123382596661,0.0
1897,5,9.092121131323903,3.313887288715827,2.4429137567170063,2.6532351140474066,2.377361846704303,0.0,2.377361846704303,0.0
1897,6,8.803408430829505,3.9768398686699413,2.2111614409422646,2.8604330576559764,3.511334684899368,0.0,3.511334684899368,0.0
