day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
1956,1,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,2,8.514693182963201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,3,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,4,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,5,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,6,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,7,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,8,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,9,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,10,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,11,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,12,9.092121131323903,7.890251224684429,7.3335699815562245,7.270497239955552,0.7031878116604092,3.4319623680449216,3.392220715713898,0.0
1957,1,9.092121131323903,7.6870328143704265,9.46935745195627,8.41851008765551,2.3616286489026286,1.6862951915018018,3.913283016646221,0.0
1957,2,8.225975119502044,7.4755616585955496,9.797167177692417,8.41990821638133,0.0,1.5457057591446282,1.5457057591446282,0.0
1957,3,9.092121131323903,3.626402561280491,6.15395682674123,4.357835610205624,2.115777949148664,1.2174802208203657,2.9981069631784627,0.0
1957,4,8.803408430829505,2.875860631143209,2.2963964440685585,2.272648456137012,5.765734198054229,0.8398412374296237,6.097681042157538,0.0
1957,5,9.092121131323903,2.9784494591036657,3.3606227028121265,2.0821256427256603,2.1607943387500974,0.0,2.1607943387500974,0.0
1957,6,8.803408430829505,3.727838710420235,3.206080786058301,2.732023832492863,3.736837467105636,0.0,3.736837467105636,0.0
1957,7,9.092121131323903,2.570172239773811,3.046210337358895,2.2842753807012572,3.179710478297181,0.0,3.179710478297181,0.0
1957,8,9.092121131323903,2.5250061059937523,2.5758848146836035,1.358517565805324,5.7178572787192925,0.0,5.7178572787192925,0.0
1957,9,8.803408430829505,2.9357957954188847,3.431545656020572,2.286230708614124,1.4644288188375343,0.0,1.4644288188375343,0.0
1957,10,9.092121131323903,4.909188254520229,4.788307872900968,4.469487949318776,5.632937066059774,0.6481736050396689,5.614495580577806,0.0
1957,11,8.803408430829505,3.465567870846188,2.8066096032372005,2.6805471857380363,2.806609586764912,0.20128894996822438,2.849982840976189,0.0
1957,12,9.092121131323903,2.6605440590375204,2.4497444002635405,2.312048845486776,7.711582107611009,4.684993123378557,10.421707846922,0.0
1958,1,9.092121131323903,3.018584015330281,2.780214197127453,2.629002848729607,2.2809873014830475,2.359150594630725,3.1272682065855606,0.0
1958,2,8.225975119502044,6.521437961545088,5.141802726963795,5.572950600462347,0.3496596898331506,6.01402570832581,5.985931472654744,0.0
1958,3,9.092121131323903,4.021512034635096,3.9489566018940865,3.4180608196957536,2.42953595946395,2.4350972762577587,3.269217737333959,0.0
1958,4,8.803408430829505,3.510254377971872,2.4151461207629943,2.0458677555014977,1.7158658158638005,0.1695497775252515,1.7241889912351693,0.0
1958,5,9.092121131323903,6.250835683115505,2.8058004408092336,1.9547845746395445,1.2843725866964695,0.0,1.2843725866964695,0.0
1958,6,8.803408430829505,4.504888914895247,2.0300728310273284,2.724408571086196,2.4669050794219167,0.0,2.4669050794219167,0.0
1958,7,9.092121131323903,3.4821449788554473,2.354250405578717,2.1141408331063056,0.8330021136377622,0.0,0.8330021136377622,0.0
1958,8,9.092121131323903,3.6490033770246533,2.7872983539047866,2.688010095736378,3.6815641326635933,0.0,3.6815641326635933,0.0
1958,9,8.803408430829505,3.062695409415608,2.7366415257752297,2.2824568412354216,4.7766926376762715,0.0,4.7766926376762715,0.0
1958,10,9.092121131323903,3.941802525564097,3.649725244817313,3.001909829662032,1.556567779412228,0.528336802082677,1.605561576441353,0.0
1958,11,8.803408430829505,5.622930265842336,6.136925122333807,5.644495908118265,0.0,1.136762876756262,1.136762876756262,0.0
1958,12,9.092121131323903,7.250920616852102,6.857470585871078,6.963996578341338,6.415475096596755,3.1020423289693797,7.20585316610071,0.0
1959,1,9.092121131323903,7.151336427252634,6.920980946807015,6.73017443002904,0.0,2.2191347559811487,2.2191347559811487,0.0
1959,2,8.225975119502044,7.497897324357339,10.674379750478616,8.665527287221325,0.0,2.3395919266660083,2.3395919266660083,0.0
1959,3,9.092121131323903,2.530149349388612,3.9437223343361234,2.796149428095653,0.0,0.24735155497978628,0.24735155497978628,0.0
1959,4,8.803408430829505,4.415328527833743,2.0526097877457365,2.4278177215500487,3.286335345030997,3.521234310772156,4.680162250300289,0.0
1959,5,9.092121131323903,5.260639023514136,2.777571456944339,3.452092966361637,2.2932297727089517,1.00659116605769,2.4439786840423348,0.0
1959,6,8.803408430829505,3.402603771051913,2.5522673431198672,2.310050481645283,3.6720127500731974,0.0,3.6720127500731974,0.0
1959,7,9.092121131323903,4.381770585538467,2.240079786453428,2.769099942269951,3.6607361573792088,0.0,3.6607361573792088,0.0
1959,8,9.092121131323903,2.631696602494483,2.380530258037729,1.7466342568312663,3.6607008160435006,0.0,3.6607008160435006,0.0
1959,9,8.803408430829505,2.8407867572434538,2.993894117079055,2.5164949753884263,3.6993568455606853,0.0,3.6993568455606853,0.0
1959,10,9.092121131323903,4.554846184396921,3.1020076792611895,3.540937232454718,2.665566992815537,2.6939358083244356,3.545216361382132,0.0
1959,11,8.803408430829505,7.910505822929595,8.31733070089021,7.9291293077431355,0.0,5.058382051655829,5.058382051655829,0.0
1959,12,9.092121131323903,3.5556043981693604,4.036116548713615,3.5467204555737433,5.314178588609185,0.2993182228222086,5.321385084153533,0.0
1960,1,9.092121131323903,6.25046236937711,6.146174561093949,5.696663870157645,0.0,1.101933802220259,1.101933802220259,0.0
1960,2,8.514693182963201,3.8549916701321503,6.795949065086035,4.936333566168749,0.0,2.001021926373331,2.001021926373331,0.0
1960,3,9.092121131323903,6.200449117384131,9.042047552278655,7.423156059007444,0.2334868840705592,1.1421541770730468,1.1454538615729326,0.0
1960,4,8.803408430829505,3.83327847658376,2.132746878574235,2.377144510855421,0.5521639769771879,2.299977464208051,2.3350305355106937,0.0
1960,5,9.092121131323903,3.2431567008122943,1.9919299621661193,1.6944374770333976,3.2607538951775674,0.0,3.2607538951775674,0.0
1960,6,8.803408430829505,3.539563040726068,2.6711334141677723,2.6263562579047037,2.125542459869791,0.0,2.125542459869791,0.0
1960,7,9.092121131323903,4.510041391816556,2.499466656251296,3.0804517743039783,0.3694808815014664,0.0,0.3694808815014664,0.0
1960,8,9.092121131323903,6.238748005308578,2.8256201950017843,4.204554712617784,3.9946523165877172,0.0,3.9946523165877172,0.0
1960,9,8.803408430829505,3.736579073061842,2.7752103938679635,2.332045580769532,0.33466401105581683,0.0,0.33466401105581683,0.0
1960,10,9.092121131323903,2.997522389342019,3.058423958128046,2.3346018144265854,1.7193771993027855,0.0,1.7193771993027855,0.0
1960,11,8.803408430829505,4.610015365682124,3.849778334635777,4.029112479315021,0.0,1.7733175641223555,1.7733175641223555,0.0
1960,12,9.092121131323903,6.220951432506707,4.579693337385617,5.138741747058383,0.0,2.6127808597437356,2.6127808597437356,0.0
1961,1,9.092121131323903,6.782938692728148,7.512325398142837,6.961009722510883,0.0,2.4768996622606663,2.4768996622606663,0.0
1961,2,8.225975119502044,6.453648395872242,7.0473980329125,6.377469453562134,0.8693182698984722,2.7339333016074296,2.7940317649748057,0.0
1961,3,9.092121131323903,3.881211967485364,5.525718934876546,4.276663296495407,1.3227130835307093,0.8397388057632115,1.4797994575792555,0.0
1961,4,8.803408430829505,3.8390147565747665,2.733310920676515,2.7749785108870944,0.0,0.0,0.0,0.0
1961,5,9.092121131323903,4.438347162923065,2.130061312711169,2.6450928546877694,3.4806777996599396,0.41309218609733417,3.6326801561912756,0.0
1961,6,8.803408430829505,3.8265571869587975,2.906055893358933,2.741473674913878,1.7841221783065453,0.0,1.7841221783065453,0.0
1961,7,9.092121131323903,3.7176041513051166,2.684211059098271,2.534230097597206,2.448686263758797,0.0,2.448686263758797,0.0
1961,8,9.092121131323903,4.160242005235557,1.988942678485007,2.0061143609983056,1.125080627232043,0.0,1.125080627232043,0.0
1961,9,8.803408430829505,4.805930173111158,3.4900581556196304,3.431532266429853,3.711722515471065,1.443017279519027,3.9018547227780918,0.0
1961,10,9.092121131323903,4.842135856417168,4.639723302041823,4.36892013239774,2.2367747309408026,0.0,2.2367747309408026,0.0
1961,11,8.803408430829505,6.28742215542021,4.597956801413374,5.216165124395788,1.143115308589657,2.024962061321871,2.177367927431479,0.0
1961,12,9.092121131323903,6.82943190914295,6.910078407880859,6.549426761812121,0.0,2.392137672544797,2.392137672544797,0.0
1962,1,9.092121131323903,9.82822465908545,11.868520737798477,10.450577151957503,2.550732519260344,3.5269621909547566,4.17793227062108,0.0
1962,2,8.225975119502044,4.002994924466675,7.406725124884145,4.941750689900378,1.001605889519953,1.5154582693363887,2.373383565282634,0.0
1962,3,9.092121131323903,8.008723667580192,9.311510944670024,8.283051783616608,0.0,0.2529822142271186,0.2529822142271186,0.0
1962,4,8.803408430829505,2.5796284307057054,1.856485995821156,1.340788071447267,2.0415257524936203,1.0639549209796788,2.2410203690436914,0.0
1962,5,9.092121131323903,3.4246105094484984,3.3865832613249336,3.1158836925436346,2.7882471813374936,0.2334868840705592,2.7839825616518064,0.0
1962,6,8.803408430829505,4.328213985648293,2.8746633455118764,3.257430040194441,7.006696255943381,0.0,7.006696255943381,0.0
1962,7,9.092121131323903,5.4230274646360135,3.0742671471697993,3.87101999498227,6.3004111723122795,0.0,6.3004111723122795,0.0
