day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_ground
1970,1,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,2,8.225975119502044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,3,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,4,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,5,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,6,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,7,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,8,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,9,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,10,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,11,8.803408430829505,2.7510971985387385,2.9443113074779332,2.828862390857573,6.71279429951236,0.5008154275717656,6.836733822941334,0.0
1970,12,9.092121131323903,2.589897621972527,2.5238560486054946,2.376529546283224,12.157245533088393,1.861488639477921,12.665311778680078,0.0
1971,1,9.092121131323903,4.309272314047235,4.639034906348363,4.224531512648845,16.381838541597375,8.310479086673933,16.073534327127497,0.0
1971,2,8.225975119502044,2.4485040166356424,3.3728608893638956,2.615673199738754,12.540965165172464,4.1061880359252445,12.94458418693437,0.0
1971,3,9.092121131323903,2.74378667393319,2.203291780395975,2.080865200562821,9.358976994294745,1.5660374594486186,9.243215382236261,0.0
1971,4,8.803408430829505,3.842546311945838,1.990390676338948,2.303173697042224,4.330444193478013,0.0,4.330444193478013,0.0
1971,5,9.092121131323903,4.30343952343963,1.8817002260678766,2.61850325453562,2.5782965026909164,0.0,2.5782965026909164,0.0
1971,6,8.803408430829505,3.2314919490567924,1.544664493765516,2.0009221309686924,7.023131601967955,0.0,7.023131601967955,0.0
1971,7,9.092121131323903,5.75284509741772,3.6662189679124815,4.568477800672867,3.6516072607723356,0.0,3.6516072607723356,0.0
1971,8,9.092121131323903,3.717766276713341,1.7698491219357415,2.450679025959739,2.924913371545438,0.0,2.924913371545438,0.0
1971,9,8.803408430829505,3.4607835496099413,2.061048175489203,2.2225308984947367,6.410824934732372,0.0,6.410824934732372,0.0
1971,10,9.092121131323903,4.872009146520162,3.7463185566843755,4.155377426913187,15.301042294737437,0.3592106040535498,15.275682504427834,0.0
1971,11,8.803408430829505,2.2114253834850817,2.012032768228367,1.8351141102664672,12.109880403645546,0.0,12.109880403645546,0.0
1971,12,9.092121131323903,3.1623797023102664,2.9731884739208603,2.986770093682422,16.345575817044285,6.24571248754699,17.082141820924843,0.0
1972,1,9.092121131323903,3.2589199321527733,4.01744312946396,3.525187363209516,11.768474195054473,4.289188566374605,11.828044645597139,0.0
1972,2,8.514693182963201,2.7143887894137904,3.049973753409415,2.655499000624085,12.815577109969363,0.3713906763541037,12.771007108737845,0.0
1972,3,9.092121131323903,2.930073967239796,3.006977484330753,2.7664463611328673,11.798427818829083,0.0,11.798427818829083,0.0
1972,4,8.803408430829505,3.260040111984969,2.239778849877871,2.3116496330022036,7.590727141751498,0.0,7.590727141751498,0.0
