day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_ground
1924,1,9.092121131323903,0.0,0.0,0.0,2.6534253659493383,5.754852152082825,5.911428727927828,0.0
1924,2,8.514693182963201,0.0,0.0,0.0,3.0862718043254005,0.24140393077552372,3.065086207075227,0.0
1924,3,9.092121131323903,0.0,0.0,0.0,1.2534082722561202,1.8319740464161112,3.054434463238181,0.0
1924,4,8.803408430829505,0.0,0.0,0.0,2.2838387423524833,0.0,2.2838387423524833,0.0
1924,5,9.092121131323903,0.0,0.0,0.0,1.9597947417167014,0.0,1.9597947417167014,0.0
1924,6,8.803408430829505,0.0,0.0,0.0,3.5007535981783686,0.0,3.5007535981783686,0.0
1924,7,9.092121131323903,0.0,0.0,0.0,1.0877124166385002,0.0,1.0877124166385002,0.0
1924,8,9.092121131323903,0.0,0.0,0.0,3.0867841221355543,0.0,3.0867841221355543,0.0
1924,9,8.803408430829505,0.0,0.0,0.0,2.7944032289737635,0.0,2.7944032289737635,0.0
1924,10,9.092121131323903,0.0,0.0,0.0,4.548519712213327,0.0,4.548519712213327,0.0
1924,11,8.803408430829505,0.0,0.0,0.0,5.266873314343198,0.47441434009156297,5.235718442574434,0.0
1924,12,9.092121131323903,0.0,0.0,0.0,3.4404862959307465,5.6070595853031575,5.909281825614771,0.0
1925,1,9.092121131323903,0.0,0.0,0.0,2.9216396438518033,5.819442582283792,5.851778347968659,0.0
1925,2,8.225975119502044,0.0,0.0,0.0,3.807933436035033,0.9638093881507789,4.264761150717505,0.0
1925,3,9.092121131323903,0.0,0.0,0.0,3.5896475723357053,2.1456682430605722,4.145509237445899,0.0
1925,4,8.803408430829505,0.0,0.0,0.0,2.5314141551131613,0.0,2.5314141551131613,0.0
1925,5,9.092121131323903,0.0,0.0,0.0,2.0562989657061657,0.0,2.0562989657061657,0.0
1925,6,8.803408430829505,0.0,0.0,0.0,3.7152388625613533,0.0,3.7152388625613533,0.0
1925,7,9.092121131323903,0.0,0.0,0.0,0.8765155672337254,0.0,0.8765155672337254,0.0
1925,8,9.092121131323903,0.0,0.0,0.0,3.446232128189287,0.0,3.446232128189287,0.0
1925,9,8.803408430829505,0.0,0.0,0.0,1.119528868125352,0.0,1.119528868125352,0.0
1925,10,9.092121131323903,0.0,0.0,0.0,2.4501305443191015,1.1494739500998559,2.636297489247452,0.0
1925,11,8.803408430829505,0.0,0.0,0.0,2.652615225723308,0.14605935084449823,2.643586852050294,0.0
1925,12,9.092121131323903,0.0,0.0,0.0,2.9409492699435327,1.9375130484753917,3.30641274911459,0.0
1926,1,9.092121131323903,0.0,0.0,0.0,0.0,4.835208998007586,4.835208998007586,0.0
1926,2,8.225975119502044,0.0,0.0,0.0,2.499679870465291,3.363883665600118,3.9378016945330656,0.0
1926,3,9.092121131323903,0.0,0.0,0.0,1.0818144665027125,0.3592106040535498,1.1855763796400025,0.0
1926,4,8.803408430829505,0.0,0.0,0.0,1.121067816879298,0.2373464328797564,1.134515923540497,0.0
1926,5,9.092121131323903,0.0,0.0,0.0,4.0971507787731065,0.0,4.0971507787731065,0.0
1926,6,8.803408430829505,0.0,0.0,0.0,1.9091311114282579,0.0,1.9091311114282579,0.0
1926,7,9.092121131323903,0.0,0.0,0.0,1.141542042820389,0.0,1.141542042820389,0.0
1926,8,9.092121131323903,0.0,0.0,0.0,6.663059694615991,0.0,6.663059694615991,0.0
1926,9,8.803408430829505,0.0,0.0,0.0,10.755033974779845,0.0,10.755033974779845,0.0
1926,10,9.092121131323903,0.0,0.0,0.0,4.856502165132579,0.0,4.856502165132579,0.0
1926,11,8.803408430829505,0.0,0.0,0.0,3.0678457591178776,2.9211869733608857,3.9985284002953745,0.0
1926,12,9.092121131323903,0.0,0.0,0.0,4.294585245978216,3.226496419449092,4.822541129573823,0.0
1927,1,9.092121131323903,0.0,0.0,0.0,2.5344931538608875,2.899310215602234,3.5080367881958674,0.0
1927,2,8.225975119502044,0.0,0.0,0.0,2.1211207951424464,4.212382405672311,4.373275805630843,0.0
1927,3,9.092121131323903,0.0,0.0,0.0,2.492625669490587,0.4490132550669373,2.4848486979712665,0.0
1927,4,8.803408430829505,0.0,0.0,0.0,1.8316376946135402,0.0,1.8316376946135402,0.0
1927,5,9.092121131323903,0.0,0.0,0.0,2.8533247297546107,0.0,2.8533247297546107,0.0
1927,6,8.803408430829505,0.0,0.0,0.0,4.788016669557581,0.0,4.788016669557581,0.0
1927,7,9.092121131323903,0.0,0.0,0.0,3.60981031301298,0.0,3.60981031301298,0.0
1927,8,9.092121131323903,0.0,0.0,0.0,3.6719247441748597,0.0,3.6719247441748597,0.0
1927,9,8.803408430829505,0.0,0.0,0.0,7.6472485997918875,0.0,7.6472485997918875,0.0
1927,10,9.092121131323903,0.0,0.0,0.0,5.642955429974291,0.0,5.642955429974291,0.0
1927,11,8.803408430829505,0.0,0.0,0.0,3.85338930571292,5.035128273585444,5.22463215860769,0.0
1927,12,9.092121131323903,0.0,0.0,0.0,4.480576828021569,4.301712525622356,5.778406096011192,0.0
1928,1,9.092121131323903,0.0,0.0,0.0,3.1622470357296746,3.640438825978796,4.524594566639407,0.0
1928,2,8.514693182963201,0.0,0.0,0.0,2.431677165412234,1.1884501820424196,2.6497605972081333,0.0
1928,3,9.092121131323903,0.0,0.0,0.0,3.9199571505213813,0.0,3.9199571505213813,0.0
1928,4,8.803408430829505,0.0,0.0,0.0,2.8603692835021155,0.0,2.8603692835021155,0.0
1928,5,9.092121131323903,0.0,0.0,0.0,4.6407683345938135,0.0,4.6407683345938135,0.0
1928,6,8.803408430829505,0.0,0.0,0.0,5.149395650604334,0.0,5.149395650604334,0.0
1928,7,9.092121131323903,0.0,0.0,0.0,2.9777381863055346,0.0,2.9777381863055346,0.0
1928,8,9.092121131323903,0.0,0.0,0.0,2.239820462450284,0.0,2.239820462450284,0.0
1928,9,8.803408430829505,0.0,0.0,0.0,0.9383526605007493,0.0,0.9383526605007493,0.0
1928,10,9.092121131323903,0.0,0.0,0.0,6.3565695449898,0.0,6.3565695449898,0.0
1928,11,8.803408430829505,0.0,0.0,0.0,3.0583614623442172,1.446633014693,3.3010552570655762,0.0
1928,12,9.092121131323903,0.0,0.0,0.0,4.262315299319781,3.229234665984665,5.106853735322972,0.0
1929,1,9.092121131323903,0.0,0.0,0.0,0.0,3.2307360396247184,3.2307360396247184,0.0
1929,2,8.225975119502044,0.0,0.0,0.0,0.0,3.8639202862080193,3.8639202862080193,0.0
1929,3,9.092121131323903,0.0,0.0,0.0,3.251745540288636,1.8319740464161112,3.5780573129104947,0.0
1929,4,8.803408430829505,0.0,0.0,0.0,4.269793535495129,0.0,4.269793535495129,0.0
1929,5,9.092121131323903,0.0,0.0,0.0,2.4435519903424403,0.0,2.4435519903424403,0.0
1929,6,8.803408430829505,0.0,0.0,0.0,3.8202484785816098,0.0,3.8202484785816098,0.0
1929,7,9.092121131323903,0.0,0.0,0.0,1.189388553594386,0.0,1.189388553594386,0.0
1929,8,9.092121131323903,0.0,0.0,0.0,0.6825001391374963,0.0,0.6825001391374963,0.0
1929,9,8.803408430829505,0.0,0.0,0.0,0.7112882836884785,0.0,0.7112882836884785,0.0
1929,10,9.092121131323903,0.0,0.0,0.0,2.732693252100142,0.0,2.732693252100142,0.0
1929,11,8.803408430829505,0.0,0.0,0.0,1.3997742119603602,0.0,1.3997742119603602,0.0
1929,12,9.092121131323903,0.0,0.0,0.0,1.6183690105418305,9.049705928232349,8.916781104990465,0.0
1930,1,9.092121131323903,0.0,0.0,0.0,1.3650002782749926,2.7149208885520166,2.9345036259193242,0.0
1930,2,8.225975119502044,0.0,0.0,0.0,2.8775264527349993,6.038495320348151,6.4707512247249745,0.0
1930,3,9.092121131323903,0.0,0.0,0.0,3.0605958477557103,0.0,3.0605958477557103,0.0
1930,4,8.803408430829505,0.0,0.0,0.0,2.7409286081390496,0.0,2.7409286081390496,0.0
1930,5,9.092121131323903,0.0,0.0,0.0,7.266165380678558,0.0,7.266165380678558,0.0
1930,6,8.803408430829505,0.0,0.0,0.0,4.269856785848304,0.0,4.269856785848304,0.0
1930,7,9.092121131323903,0.0,0.0,0.0,2.0246279014876567,0.0,2.0246279014876567,0.0
1930,8,9.092121131323903,0.0,0.0,0.0,2.412931171078371,0.0,2.412931171078371,0.0
1930,9,8.803408430829505,0.0,0.0,0.0,2.2379690426883254,0.0,2.2379690426883254,0.0
1930,10,9.092121131323903,0.0,0.0,0.0,7.7633960355250275,0.0,7.7633960355250275,0.0
1930,11,8.803408430829505,0.0,0.0,0.0,1.291973467625679,1.0227526370676878,1.5938964066558579,0.0
