,month,day,cluster_id,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
0,1,1,0,4.409946415159438,-1.8270323725394273,1.302492437539278,1.062105636169881,0.4498971192925065,1.5132487508249888,4.251661877573272
1,1,1,1,7.322222272555034,2.350000017219118,4.8555555873447,13.73333321677314,0.6499999761581421,14.383333312140572,3.9031338691711426
2,1,1,2,6.709999990463257,1.1599999904632563,3.970000058412552,38.94999961853027,0.0,38.94999961853028,2.415384578704834
3,1,2,0,7.838993714915379,2.4214884506331558,5.154664622412787,6.1397376449571714,0.4206018596887585,6.560365225705835,2.9316238959630327
4,1,2,1,7.80769238105187,1.9769230897610002,4.9153846227205715,29.684615501990688,-3.3306690738754696e-16,29.684615501990685,2.7869822061978855
5,1,2,2,2.5266981303691844,-3.0543867915868743,-0.2594339619080239,0.46166666050751815,1.5616666515668236,2.0216666539510104,4.7504273096720375
6,1,3,0,3.8113207533955564,-1.8398702628910537,0.9925236038863656,1.7366319449618395,1.0417708229273555,2.777164331637314,4.866666626930237
7,1,3,1,6.617857153926576,1.442857137748173,4.05714287502425,18.0071428162711,0.4142857108797346,18.42142851012094,2.6593406200408936
8,1,3,2,11.5,2.0,6.800000190734862,71.5999984741211,0.0,71.5999984741211,0.0
9,1,4,0,4.278629159440799,-1.34173084339317,1.478590703740412,2.6452097330166304,0.9443027142967493,3.5895219031645307,4.608843496867589
10,1,4,1,8.149999976158142,3.5749999582767487,5.8750001192092896,55.100001335144036,0.0,55.100001335144036,2.0128204822540283
11,1,4,2,8.04285717010498,1.9000000102179393,4.985714299338205,27.928571701049805,0.0,27.928571701049805,1.7252746990748813
12,1,5,0,4.5907634607581205,-0.9940653796805897,1.8128126651741734,1.8643087784564711,0.4132751926433202,2.2775947373620333,3.656529476476271
13,1,5,1,6.642857120150611,0.7523809501102986,3.704761936551048,20.780952453613274,2.580952394576299,23.36190482548305,3.301587263743083
14,1,5,2,-0.25,-5.75,-2.9999999999999996,0.8999999761581421,0.6000000238418579,1.5,44.5
15,1,6,0,4.351365425084768,-1.458242294035459,1.4574727063116264,0.878947377008827,0.2118421026358478,1.0907894757233167,3.7145748577619853
16,1,6,1,8.366666661368475,2.1222222116258402,5.266666716999477,31.911110983954536,1.1102230246251565e-16,31.911110983954536,2.7920227580600314
17,1,6,2,5.437578588724136,-0.4026336446404458,2.530581812063853,8.538773119449615,2.722569420933724,11.261381089687347,5.848290562629701
18,1,7,0,4.910174348686315,-0.9636255080186857,1.9907332296612892,1.3117791821684994,0.33343881915641627,1.6452297230687352,3.7383965842331515
19,1,7,1,8.27999997138977,2.6199999809265138,5.460000061988831,33.92000007629395,2.439999961853027,36.35999984741211,2.415384578704834
20,1,7,2,5.464075436592102,0.4894717049598692,2.997358493804932,10.207999877929684,3.8599999809265126,14.059999828338626,6.2553845787048346
21,1,8,0,5.243055552244186,-0.5944444504049085,2.3361111374364953,1.04027777910232,0.34305555456214387,1.3833333365619218,5.239672323067983
22,1,8,1,5.2119311690330505,0.29442286666701817,2.7706437443985656,9.830310351708356,2.26887254855212,12.093327788745658,2.8084464213427376
23,1,8,2,9.100000063578287,1.7333333094914753,5.433333237965902,44.033332824707024,5.066666603088379,49.099999745686844,2.683760643005371
24,1,9,0,5.423053567436919,-0.3044784267743426,2.578182606861509,2.3612707248706957,1.0935823746111195,3.456013147687096,3.1783082402985663
25,1,9,1,5.581249929964542,1.131249986588955,3.368749998509884,22.98124980926514,0.17499999701976776,23.156249761581428,2.955128163099289
26,1,9,2,2.416666666666666,-2.416666666666667,-4.440892098500626e-16,2.00000003973643,0.33333333333333337,2.3333333730697627,27.5
27,1,10,0,4.8349495308343755,-0.5754607257454893,2.1442079849021383,1.1910529730971517,0.7469961151134142,1.9392226516853879,4.307990417924038
28,1,10,1,6.042857136045184,1.0000000283831643,3.5476191015470597,12.823809464772545,2.6809523446219297,15.509523800441192,4.443223408290318
29,1,10,2,9.5,3.75,6.650000095367432,50.99999809265137,0.0,50.99999809265137,0.0
30,1,11,0,4.8397919459220695,-1.0016207083677635,1.9316400732749548,0.9657763588504888,0.44412392912766885,1.409912159236569,4.43918470847301
31,1,11,1,6.889999973773957,1.1600000023841857,4.039999961853027,31.199999809265133,2.45,33.64999980926514,4.5179486751556395
32,1,11,2,4.633423169453939,0.03032345147359916,2.3444743951161704,11.642857100282395,3.561904702867781,15.204761913844518,2.778998738243466
33,1,12,0,5.2628261637180405,-0.7030810999109391,2.292573274450099,2.062027170144497,0.6855496377386947,2.7475866585018816,4.101200179850801
34,1,12,1,-3.600000023841859,-7.499999761581422,-5.549999952316284,0.0,34.29999923706055,34.29999923706055,4.025640964508057
35,1,12,2,6.815384589708768,0.8076923168622526,3.8307691491567173,29.82307683504545,0.5307692381051872,30.35384588975173,5.479289898505577
36,1,13,0,4.557187753064291,-0.7312668377444849,1.9234276903527117,1.2444113666812502,0.5838293546722049,1.8282517545989618,3.88553109623137
37,1,13,1,7.616666555404663,1.0166666507720947,4.333333293596903,39.76666641235351,1.1102230246251565e-16,39.766666412353516,2.0128204822540283
38,1,13,2,6.079046594469171,0.49667329223532486,3.3123138515572794,15.794736661409074,2.263157944930226,18.05789465653269,5.175438554663407
39,1,14,0,5.4149859088590775,-0.7428323482644971,2.3502060476390794,2.315293732559536,0.2786398492325295,2.5939442205360512,3.7282640358497354
40,1,14,1,7.940000025431315,2.4400000095367425,5.206666723887126,32.133333079020176,-6.661338147750939e-16,32.13333307902018,3.150427309672038
41,1,14,2,2.0145552328654697,-4.49474401984896,-1.223719605377743,0.7999999863760809,22.69999953678676,23.499999455043245,4.025640964508057
42,1,15,0,7.638888849152459,2.105555540985531,4.900000035762787,18.14999993642171,0.1444444391462537,18.294444296095104,2.460113922754924
43,1,15,1,4.826810000940812,-1.4568560643251567,1.693045198917391,1.271285531999074,0.9714147171308832,2.2438738029017022,3.620751303295757
44,1,15,2,7.9,2.8800000667572014,5.400000047683716,42.12000045776367,0.0,42.12000045776367,4.025640964508057
45,1,16,0,6.36499992609024,0.9100000083446507,3.6499999612569813,15.684999895095821,1.9399999380111703,17.624999952316283,5.569230723381043
46,1,16,1,4.852448328619911,-1.268924073803991,1.7988320156222288,1.622982814198453,0.5826388860032672,2.205632723513099,3.111416322844369
47,1,16,2,7.019999885559082,-0.5000000000000001,3.259999990463257,34.60000038146973,0.0,34.60000038146973,2.0102563858032227
48,1,17,0,6.958823540631463,1.4823529299567726,4.241176447447608,25.02352950152229,-1.1102230246251565e-16,25.023529501522283,4.484162863563089
49,1,17,1,4.982086070467917,-1.0785350658920383,1.9640661491436902,2.2306804084376006,0.8645130985238576,3.095203910985684,3.286948964836893
50,1,17,2,10.166666666666666,2.7000000079472857,6.46666669845581,62.00000127156576,-1.1102230246251565e-16,62.00000127156576,1.3418803215026855
51,1,18,0,8.549999952316284,2.0999999940395355,5.349999904632568,70.89999961853027,0.0,70.89999961853027,2.0128204822540283
52,1,18,1,5.097791587764566,-1.113518454134462,2.0022941739721722,1.267392670227717,0.8152461952783844,2.0826493877578915,3.061480148272081
53,1,18,2,7.082352918737074,1.4647059019874127,4.300000015427084,20.547058666453637,0.9117646918577305,21.452940996955423,4.549019561094396
54,1,19,0,6.782508904869493,0.4960861777937082,3.664890384351886,2.2612237157048414,0.11677927986995662,2.3820695554887914,2.3520443181733826
55,1,19,1,0.7555555502573652,-6.5777777919062865,-2.9296296018141263,0.4629629497174865,1.8407407231904842,2.303703672907969,4.503323784580937
56,1,19,2,7.075000017881393,0.1500000357627873,3.6125000119209294,23.899999737739563,1.8999999761581416,25.81249988079071,6.3942307233810425
57,1,20,0,5.322279399091548,-1.0978749695450365,2.1272918046122853,2.5397025590593203,0.24486531693526092,2.7845772218824636,2.9559699164496536
58,1,20,1,6.014285632542202,0.4857142823083067,3.271428542477744,32.88571439470564,0.0,32.88571439470564,4.728937694004603
59,1,20,2,-0.7999999920527143,-6.466666539510091,-3.6333333452542624,0.0,34.83333396911621,34.83333396911621,4.350427309672038
60,1,21,0,7.0545453591780225,1.3000000173395332,4.199999993497675,22.94545451077548,-2.220446049250313e-16,22.94545451077548,2.468531435186213
61,1,21,1,5.3242701003426,-0.7872591828045097,2.2842304091704513,2.2666374266147584,0.4467543790214934,2.714454180629625,3.2164641982630684
62,1,21,2,-2.5666665236155195,-7.199999888737995,-4.899999856948851,0.0,24.199999809265133,24.199999809265137,4.025640964508057
63,1,22,0,5.0753736883014815,-1.0107326646903885,2.0450379809775896,0.8636363661521456,0.16753246567466074,1.0311688318268084,3.2507492102585838
64,1,22,1,7.492857098579407,2.2357143078531543,4.892857236521584,30.821428298950206,0.36428570747375494,31.18571404048375,2.8717948368617465
65,1,22,2,5.383438143465254,0.7353773613770803,3.074109047651291,9.590586291419136,2.896759221951166,12.492952505747477,2.4601139227549234
66,1,23,0,5.43799853626686,-1.124850725071341,2.167518525183955,0.7974683536758951,0.250632907770857,1.0481012614467469,2.991236572024188
67,1,23,1,6.583333293596904,1.5166666706403098,4.066666682561238,38.32499996821086,-2.220446049250313e-16,38.324999968210854,3.519230723381042
68,1,23,2,6.211320718129476,0.9374213947190178,3.5815513630708056,8.89614196618398,3.791203687588375,12.687397082646687,2.7364672025044756
69,1,24,0,5.235733532175726,-0.7679919265970876,2.2452445322153496,1.8911281197654999,0.7443027125329386,2.635440282675679,2.853479813556282
70,1,24,1,6.0999999046325675,3.9000000953674325,5.0,90.4000015258789,0.0,90.4000015258789,4.025640964508057
71,1,24,2,7.780377292633057,1.3073585033416748,4.56679253578186,28.749999809265137,-1.1102230246251565e-16,28.749999809265134,2.9128204822540282
72,1,25,0,5.308201760661844,-1.0012899661550725,2.168040050535786,1.7645975042666742,0.9402210730679184,2.703807628428451,2.8840920584542418
73,1,25,1,8.355765130784777,2.8485325243737964,5.614884720908272,25.288888931274418,2.220446049250313e-16,25.288888931274418,1.7891737620035808
74,1,25,2,-3.5999999642372114,-9.700000166893005,-6.650000214576721,0.0,33.05000019073486,33.05000019073486,4.025640964508057
75,1,26,0,5.348820732533932,-1.408620297163726,1.980023615062238,1.019131949357682,0.18177083060145416,1.2009143544361054,2.841346114873885
76,1,26,1,5.040740737208614,-0.00740742241894754,2.5370370304142984,12.003703658227565,3.681481467352973,15.681481414371069,3.0531813480235916
77,1,26,2,7.5,0.6000000238418579,4.050000071525574,59.94999885559083,0.0,59.94999885559082,4.025640964508057
78,1,27,0,7.4137220924550835,0.9547026906952712,4.204574062065646,2.6853114515542975,0.07184343356074663,2.758684064854274,2.4242423881183974
79,1,27,1,1.0781250074505797,-5.878125019371506,-2.415625015273689,0.7718750126659857,1.6218749843537803,2.3937499970197664,4.834134563803673
80,1,27,2,7.827272761951793,1.8545454523780127,4.863636385310779,24.60000003467907,1.1102230246251565e-16,24.600000034679063,1.736596714366566
81,1,28,0,5.095618445343441,-1.6954402612315271,1.7111320945951687,1.1492283888989103,0.5482407417562272,1.6974794190790963,3.3840455426110156
82,1,28,1,9.03333346048991,1.3666666746139529,5.233333428700765,75.23333358764648,3.666666666666666,78.90000025431316,1.3418803215026858
83,1,28,2,7.399999961256981,2.200000002980233,4.818750016391277,16.506250023841858,0.4000000059604645,16.900000035762783,2.0128204822540283
84,1,29,0,7.547908084979955,0.9784112659053509,4.2855346392894145,3.5873993505602275,0.0948067618452978,3.682219535544295,2.464511297751164
85,1,29,1,7.645454515110362,2.2363636385310777,4.972727266224947,34.463636224920094,0.0,34.46363622492011,1.827505805275657
86,1,29,2,-0.3758620558113872,-6.6827585861600705,-3.5551723837852434,-2.6645352591003757e-15,3.1172413414922238,3.117241341492226,5.125552555610392
87,1,30,0,7.28518611675984,0.3307241233619491,3.827944948866562,1.803115613959933,0.06542792835750944,1.8685560542586668,2.338530804659869
88,1,30,1,9.210188674926759,2.2436792433261874,5.753396356105805,23.130000114440918,1.1102230246251565e-16,23.130000114440918,2.415384578704834
89,1,30,2,-0.8719999885559062,-8.463999958038332,-4.680000028610227,0.7400000095367423,3.8639998912811278,4.607999877929688,5.743589687347411
90,1,31,0,7.137499958276749,1.337499983608722,4.268749997019768,19.37499988079071,2.5875000059604645,21.96249973773957,2.2628204822540283
91,1,31,1,6.925713563576722,0.002697156789975619,3.4795114008279944,1.385007107487092,0.3146367493348242,1.6996557250236877,2.759368798671625
92,1,31,2,-2.2800000111262024,-10.9600000222524,-6.646666574478149,0.11999999682108564,4.319999885559081,4.4333332220713295,5.157264900207519
93,2,1,0,6.193979219104467,-0.6614373647764834,2.7785138829370566,1.6332188995366708,0.23742197336775273,1.8706512735800764,1.5707289154609936
94,2,1,1,9.5,-0.6500000357627865,4.450000047683716,43.22500038146972,1.6000000238418581,44.82499980926514,0.7435897588729858
95,2,1,2,4.418750002980232,-0.4000000059604643,2.0250000394880776,10.468749940395355,8.024999827146527,18.499999761581417,1.208333358168602
96,2,2,0,5.757847800359621,-1.005142048820035,2.386678412720397,1.3478734221432256,0.5871489506501417,1.9350325422627588,1.3000845489921153
97,2,2,1,8.752941103542552,1.6882353039348834,5.44705880389494,18.08823506972369,0.4470588179195628,18.541176291073068,1.6651583980111515
98,2,2,2,-1.100000023841858,-3.2999999523162833,-2.2000000476837163,0.0,50.79999923706055,50.79999923706055,1.4871795177459717
99,2,3,0,6.311566860779472,-0.37247744526552096,2.983562348329502,1.9701791467226126,0.22315821181172946,2.1933474213532818,1.3614827394485476
100,2,3,1,7.400000058687651,1.423076941416814,4.430769214263329,25.438461303710938,-4.440892098500626e-16,25.43846130371094,1.0295858199779804
