,month,day,cluster_id,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
0,1,1,0,1.2182228967367865,-3.6784423460443336,-1.2354023406304488,1.459262038569852,3.418276650359831,4.876194037586809,23.496512815176725
1,1,1,1,-5.537142811502733,-12.417142840794154,-9.000000027247836,-2.220446049250313e-16,0.6314285687037884,0.6314285687037868,23.358647046770372
2,1,1,2,-1.714285714285714,-9.285714285714285,-5.514285802841187,2.2285714830671033,0.4285714285714288,2.657142911638532,57.142857142857146
3,1,2,0,0.8508333404858927,-4.024999993377257,-1.6287500076823753,1.6612500018543668,2.3887500021192754,4.049861105945375,23.509941948784725
4,1,2,1,-6.279310308653731,-13.30689667011129,-9.817241422061262,4.440892098500626e-16,1.2275861953866893,1.2275861953866882,24.23684258296572
5,1,2,2,-2.4166666666666665,-9.583333333333334,-6.033333460489909,2.5333333015441895,1.7000000178813937,4.233333319425583,53.66666666666666
6,1,3,0,0.9599431861530676,-3.9221591041846655,-1.5157670744440814,1.8058238408782257,1.7271306758577152,3.5305397395383236,23.0137564052235
7,1,3,1,-5.525000055631004,-11.150000115235645,-8.374999945362408,0.16666666666666674,16.09999974568685,16.266666412353516,23.368421554565433
8,1,3,2,-6.435999984741208,-13.712000007629392,-10.10000008583069,0.15199999809265075,0.720000007748602,0.8720000076293939,33.16526351928711
9,1,4,0,1.2727272835644816,-2.754545450210571,-0.7181818160143765,8.072727376764472,12.499999978325583,20.5727272900668,24.703349720348015
10,1,4,1,1.1269480593792804,-3.6461038682367928,-1.2790584455836886,0.7858766255440649,1.6920454459530974,2.476461021544099,23.755297772296064
11,1,4,2,-6.051351295935137,-13.405405508505336,-9.756756872744171,2.220446049250313e-16,0.9405405328080465,0.9405405328080474,29.8883360785407
12,1,5,0,1.5756666851043708,-3.5806666755676235,-1.0105000225702945,1.7694999770323447,1.1425000063578277,2.9131666513284054,23.420000457763674
