,month,day,cluster_id,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_ground
0,1,1,0,-6.10222221675672,-10.747017584348981,-8.448655015543887,0.0014035088059149194,0.42619883386712326,0.42760234130056285,18.823099387319466
1,1,1,1,0.9863636385310772,-2.727272727272729,-0.8681818138469342,0.02727272835644808,0.9727272675795989,0.999999995936047,6.938131289048629
2,1,1,2,1.9,-2.3,-0.18000000715255737,0.12000000476837157,2.3599999427795417,2.479999947547913,31.599999999999994
3,1,2,0,0.5416425103726599,-3.5171014536982006,-1.4967149988464694,0.3489855007956859,0.6042512111041858,0.953236731498138,7.8103864503943425
4,1,2,1,1.8124999999999993,-3.3125,-0.7625000551342969,0.2750000059604645,1.9500000551342955,2.225000061094761,26.625
5,1,2,2,-7.439999977747598,-11.68666661580404,-9.593333339691162,1.1102230246251565e-16,0.8933333277702332,0.8933333277702332,19.042592557271323
6,1,3,0,4.357142857142856,-1.2857142857142865,1.5428571360451837,1.734723475976807e-18,0.22857143197740837,0.22857143197740837,24.142857142857146
7,1,3,1,1.237888890504837,-2.6646666646003707,-0.7162222325801846,0.03133333381265401,1.1248888894915583,1.1562222220003604,6.879166650772092
8,1,3,2,-7.24210528323525,-12.226315849705745,-9.763158020220303,1.734723475976807e-18,2.184210494944924,2.184210494944924,19.089181247510407
9,1,4,0,-8.387500017881395,-12.274999976158142,-10.349999994039536,-1.3877787807814457e-17,0.6187499947845934,0.6187499947845936,16.322916626930237
10,1,4,1,1.8368376080806432,-2.0266666687451895,-0.09324787900997844,0.20102563658012795,1.8691452787472653,2.0701709143244305,10.696581180279072
11,1,4,2,-4.5,-8.375,-6.450000047683716,0.0,5.6500000953674325,5.6500000953674325,35.75
12,1,5,0,-9.97272721203891,-15.327272761951793,-12.672727324745875,2.7755575615628914e-17,0.07272727381099353,0.07272727381099342,14.421717123551803
13,1,5,1,1.9906837573418232,-2.4535897328303395,-0.23170940692608344,0.25487178778992253,0.46145299077033985,0.7163247775572995,10.216880321502686
14,1,5,2,-2.833333333333333,-7.777777777777778,-5.322222259309557,0.0,1.5444444682863026,1.544444468286302,30.555555555555557
15,1,6,0,1.2945299148559557,-3.1343589700185346,-0.9278632608743829,0.412564108434778,0.5345299301239158,0.9470940226545703,9.75534185996422
16,1,6,1,-10.52727270126343,-16.300000017339535,-13.44545433738015,0.0,2.6727272055365825,2.6727272055365825,17.967171669006348
17,1,6,2,0.6111111111111107,-4.5,-1.9666666719648576,0.0444444451067183,2.0888889183600745,2.133333360155423,32.0
18,1,7,0,-8.09999997275216,-13.078571455819265,-10.614285809653147,5.551115123125783e-17,2.064285729612623,2.0642857296126227,19.226190430777415
19,1,7,1,1.4571717164733193,-3.0860606106844806,-0.8192929462953056,0.46939393861049955,1.1862626157023692,1.6556565531275491,8.641414122147996
20,1,7,2,2.8,-1.549999999999999,0.6499999999999995,0.16000000238418582,2.220446049250313e-16,0.1600000023841861,31.200000000000003
21,1,8,0,3.664705879548019,-1.052941182080437,1.3176470784580006,0.3058823531164843,0.276470594546374,0.5823529476628583,8.238562079036939
22,1,8,1,-1.0416666666666665,-4.0,-2.525000010927519,0.25000000000000006,0.9833333293596904,1.2333333293596902,30.416666666666668
23,1,8,2,-4.578954233842736,-9.634901972378001,-7.136732115465053,0.001568627488963803,1.4469280874027926,1.4484967133578133,14.307189492618337
24,1,9,0,-9.399999952316286,-13.359999942779538,-11.400000095367432,0.0,1.7200000286102295,1.7200000286102295,22.66388883590698
25,1,9,1,3.4615384615384612,-0.4999999999999991,1.5000000137549185,0.8923076964341679,0.16923077175250423,1.0615384819415898,4.000000000000002
26,1,9,2,0.6633816439172496,-3.0866666617600815,-1.2184541121773094,0.07942029299295472,0.46077294971631927,0.5401932415754898,20.37560384169869
27,1,10,0,2.532946861308553,-1.9084057911582621,0.31632850999417483,0.7489855145306691,2.530338131863137,3.6706279827200836,8.807971000671383
28,1,10,1,-8.96363644166426,-13.127272692593664,-11.072727420113303,0.0,0.9818181774832986,0.9818181774832984,18.244949427517977
29,1,10,2,0.29166666666666685,-2.7499999999999996,-1.2250000238418577,0.0,0.4666666587193806,0.4666666587193802,27.999999999999993
30,1,11,0,-8.033333281675974,-13.616666634877523,-10.84166661898295,0.0,4.049999952316284,4.049999952316284,17.807870308558147
31,1,11,1,1.1249999999999993,-2.5625,-0.7375000007450576,0.0,0.13750000298023224,0.13750000298023246,26.0625
32,1,11,2,2.492098761929406,-2.210740738444858,0.1430864168537993,0.35703703740404713,0.7609876692295076,1.1180247051848304,6.365740723080105
33,1,12,0,0.7360846598943077,-3.6901587191082186,-1.4916402271815707,0.02984127100734485,0.6284656198251815,0.6583068895907628,22.411375636146182
34,1,12,1,3.1249999999999996,-1.2187499999999991,0.9562499932944766,0.662500006146729,0.3750000074505805,1.0375000135973096,4.062500000000002
35,1,12,2,-7.377777761883207,-13.755555576748318,-10.577777809566923,2.7755575615628914e-17,3.033333275053236,3.033333275053236,18.404320928785538
36,1,13,0,0.8720772888349447,-3.9692753605220625,-1.6010627927987473,0.14028985846949665,0.8520772871763811,0.9923671445120935,20.270531364109207
37,1,13,1,-9.024999976158142,-13.625,-11.362500071525577,0.0,0.8000000063329935,0.8000000063329935,23.63194441795349
38,1,13,2,3.0666666666666664,-0.2999999999999998,1.3800000111262007,1.3733333090941113,0.10666666726271312,1.4799999763568243,2.9333333333333336
39,1,14,0,2.0590338188668955,-3.3084057828654414,-0.6271497840466704,0.3489855118095875,0.6433816331884136,0.9923671432163405,20.096618320630945
40,1,14,1,-7.022222201029461,-13.011111153496635,-10.04444440205892,-2.7755575615628914e-17,0.9555555449591742,0.9555555449591742,24.11728392706977
41,1,14,2,3.071428571428571,-0.9285714285714279,1.0857143104076394,0.07142857142857142,0.3428571437086378,0.41428571513720913,2.5
42,1,15,0,-6.329999995231628,-11.530000019073487,-8.949999952316285,0.0,0.7599999815225601,0.7599999815225602,21.45833330154419
43,1,15,1,2.964285714285714,-0.964285714285714,1.0071428631033215,0.057142857994352064,0.2142857164144515,0.2714285744088035,1.8571428571428612
44,1,15,2,2.229898967526175,-2.3951515176079488,-0.08292928879911243,0.5330303052270955,1.2726262509822845,1.8056565550240604,19.940656531940807
45,1,16,0,2.775555568081992,-2.2138095498085026,0.28396827833993,0.14476190480802742,1.4141270092555458,1.5588889122009277,14.696428503308978
46,1,16,1,-1.8333333333333333,-7.055555555555556,-4.455555597941082,0.15555555290646023,0.5333333445919886,0.6888888974984486,25.91820987065633
47,1,16,2,1.0357142857142858,-1.785714285714286,-0.3714286046368742,0.0,0.8285714270813125,0.8285714270813124,1.6428571428571406
48,1,17,0,0.5592063409941537,-3.867619041885648,-1.6580158940383365,0.24380953117672877,0.7106349116989541,0.9544444419443613,20.91964282308306
49,1,17,1,0.0,-3.900000095367432,-2.0,0.0,37.599998474121094,37.599998474121094,14.527777671813965
50,1,17,2,0.38235294117647056,-3.0,-1.305882355746101,0.02352941211532142,1.088235294117647,1.1117647062329685,3.0588235294117645
51,1,18,0,1.857142857142857,-1.8928571428571423,-0.014285717691693511,0.1999999965940203,0.8571428507566452,1.0571428303207668,2.9285714285714306
52,1,18,1,1.6863111162185676,-2.807733330726623,-0.5649777841567987,0.44506665572524073,0.5559111237525941,1.0009777784347533,22.027777748107912
53,1,18,2,-7.642857142857143,-12.199999945504324,-9.94285706111363,0.0,4.785714217594691,4.785714217594691,13.369047573634557
54,1,19,0,0.823529411764706,-3.3529411764705883,-1.258823549046236,0.8470588238800272,1.2117647256921318,2.0588235197698372,25.52941176470588
55,1,19,1,1.3940740823745734,-2.4038888861735668,-0.5010185216863952,0.1594444424845277,0.4790740770598251,0.6385185184578104,8.072916626930237
56,1,19,2,-7.500000000000001,-14.2,-10.880000114440918,0.0,0.20000000000000007,0.19999999999999996,13.505555534362793
57,1,20,0,-6.314285687037877,-11.914285659790039,-9.142857279096331,0.0,4.328571387699672,4.328571387699672,12.722222191946846
58,1,20,1,1.1590338116106782,-2.964927528215491,-0.9010628099026893,0.34028986339335854,0.0738164264222847,0.4141062860903534,20.574879190196164
59,1,20,2,1.5625000000000004,-1.7187500000000004,-0.08125000074505873,0.1250000037252903,0.1875,0.3125000037252904,3.1875
60,1,21,0,1.681988314578408,-3.741754356183504,-1.0433918331798755,0.0014035088059149159,0.8788304109322398,0.8802339183656793,15.014619827270508
61,1,21,1,-2.3928571428571423,-5.857142857142858,-4.135714343615941,0.21428571428571427,0.48571428656578064,0.7000000008514949,26.57142857142857
62,1,21,2,1.8076923076923077,-1.1538461538461546,0.3307692225162795,0.19999999266404375,0.8923076895567088,1.0923076822207523,3.0
63,1,22,0,1.4878888845443727,-3.384666657447815,-0.9562222272157668,0.001333333365619152,0.5898889094591138,0.5912222415208818,16.563888835906983
64,1,22,1,-2.090909090909091,-6.590909090909092,-4.354545506564054,-1.3877787807814457e-17,2.218181848526001,2.218181848526001,27.909090909090907
65,1,22,2,2.1333333333333337,-1.5333333333333337,0.29999998807907136,0.19999999999999996,1.333333314458529,1.5333333144585293,4.533333333333333
66,1,23,0,2.3823529411764706,-1.9705882352941178,0.19999997756060428,0.3411764747956222,0.8352941081804388,1.1764705829760609,5.352941176470587
67,1,23,1,0.12065844624130817,-4.377530861783911,-2.1379424024511264,0.1158024711465394,0.38880659805403817,0.5046090682347618,19.78806580437554
68,1,23,2,-0.75,-7.25,-4.050000071525574,0.0,6.900000095367432,6.900000095367432,44.0
69,1,24,0,-1.7519191720268932,-5.5996970046650265,-3.6829293099316676,0.1284848531200128,0.27717172151262115,0.4056565734473142,20.349747441031717
70,1,24,1,0.25,-4.0,-1.899999976158142,0.0,0.40000000596046453,0.40000000596046453,50.5
71,1,24,2,3.3909090974114164,-1.3681818192655384,1.027272733775053,0.3909090953794394,0.30454545264894317,0.6954545480283825,7.208333318883723
72,1,25,0,3.941176470588236,-0.45882352660683967,1.752941177171818,0.2647058823529412,0.10588235013625208,0.3705882324891932,4.854575157165527
73,1,25,1,-1.7867489699964172,-6.177530880327578,-4.00090539013898,0.0009876543449030967,0.26658436545619263,0.2675720188352797,19.138888853567618
74,1,25,2,4.75,-1.5,1.6500000059604645,0.0,0.9000000134110452,0.9000000134110452,50.5
75,1,26,0,-2.70183573598447,-7.412753602732783,-5.074975876704505,0.03594202953188311,0.8390338297771371,0.8749758581752362,19.748792233674422
76,1,26,1,3.6809523900349923,-1.233333332198007,1.2428571553457355,0.3238095328921362,0.14285714285714302,0.46666667574927906,5.57407406398228
77,1,26,2,4.5,-1.75,1.4000000059604643,1.200000047683716,3.0000001192092896,4.199999928474426,49.5
78,1,27,0,3.8476190567016593,-1.280952379817053,1.2999999920527139,0.2952380889937991,0.39047618990852717,0.78571427436102,4.907407397315614
79,1,27,1,1.3348611146211626,-3.2495833337306976,-0.9702777676284311,0.1641666681971401,0.2873611096292734,0.451527776196599,22.66145831346512
80,1,27,2,-8.744444423251682,-14.344444380866157,-11.566666709052193,0.0,1.544444461663564,1.5444444616635638,17.293209817674423
81,1,28,0,4.640909064899793,-0.37272726947610924,2.150000008669764,0.09999999945813959,0.918181827122515,1.0181818265806544,5.684343424710359
82,1,28,1,-13.420000076293945,-17.44000015258789,-15.460000228881837,0.0,1.2799999713897705,1.2799999713897705,11.811111068725586
83,1,28,2,-1.7443274886984572,-5.8733333035519255,-3.8170760336675142,0.14877192734887723,0.5261988357493752,0.6749707679999501,22.008771896362305
84,1,29,0,3.777272722937844,-0.359090908007186,1.718181813305073,0.2545454515652223,0.7318181720646948,0.9863636276938701,5.729797970164904
85,1,29,1,-0.8171111106872564,-5.669666647911072,-3.261222252249717,0.1713333381339908,1.664888904988766,1.8362222418189051,21.708333301544187
86,1,29,2,-12.575000047683716,-19.824999809265137,-16.200000047683716,0.0,0.30000001192092896,0.30000001192092896,15.263888835906982
87,1,30,0,2.4444444444444446,-3.2222222222222228,-0.3777778016196356,0.0,1.1777777671813965,1.1777777671813963,30.0
88,1,30,1,4.236842105263157,-0.2631578947368425,1.9947368314391691,0.6315789450156062,0.8421052506095487,1.4736842081735009,4.526315789473685
89,1,30,2,-4.296790109740363,-9.849629561106365,-7.095802519056532,0.0014814815173546658,0.9220987723933325,0.9235802524619632,13.959876484341091
90,1,31,0,2.2798989848657083,-2.686060602014715,-0.21020201661369953,0.0012121212414719917,1.140808094631542,1.142020214687694,21.665404016321354
91,1,31,1,-8.027272766286677,-13.472727255387742,-10.781818216497248,0.0,1.6727272597226228,1.672727259722623,10.876262578097256
92,1,31,2,3.9999999999999996,-1.3076923076923075,1.353846164850089,0.800000031407063,0.13846153479356016,0.9384615662006233,2.1538461538461515
93,2,1,0,4.571428571428571,-0.6785714285714279,1.9642857526029864,0.2999999948910304,0.0,0.2999999948910306,1.7142857142857153
94,2,1,1,-9.510000038146973,-15.56000003814697,-12.559999942779541,0.0,0.7599999904632566,0.7599999904632568,11.90833330154419
95,2,1,2,1.7760605988177387,-3.3774747523394497,-0.8007070991125971,0.004242424260486252,1.2296969728036362,1.2339393984187734,20.73611107739535
96,2,2,0,3.571428571428571,-1.071428571428572,1.2428571709564755,0.15714286054883683,-1.1102230246251565e-16,0.15714286054883708,1.5
97,2,2,1,2.1944927560246503,-2.8741062775902133,-0.3441546118777725,0.25623188005841285,0.7588405920111614,1.0150724733653278,20.573671465334684
98,2,2,2,-8.722222169240315,-15.355555428398983,-12.066666815016006,0.0,0.611111111111111,0.6111111111111112,13.453703668382433
99,2,3,0,3.807692307692308,-0.7307692307692313,1.553846157514133,0.3384615320425768,2.220446049250313e-16,0.3384615320425769,0.7692307692307683
100,2,3,1,2.055362313985825,-2.848019325214884,-0.4050241553265119,0.1692753602629122,1.297971008912377,1.4672463704710417,20.224637653516684
101,2,3,2,-6.609999942779542,-12.109999942779542,-9.3900000333786,-2.7755575615628914e-17,0.7299999788403511,0.7299999788403513,12.811111068725586
102,2,4,0,3.123529406154857,-1.0176470560186042,1.0647059047923375,0.21176470903789296,-1.6653345369377348e-16,0.21176470903789296,2.9428104512831723
103,2,4,1,0.7130158699694134,-4.114497355052403,-1.7102645805903842,0.06158730387687683,0.9311111037220271,0.9926984090180626,21.292328017098562
104,2,4,2,-6.487499922513962,-12.450000047683716,-9.487500071525572,0.0,-1.1102230246251565e-16,0.0,12.388888835906982
105,2,5,0,3.2631578947368416,-2.5473684197977957,0.3631579028932679,0.23157894140795654,0.7052631566399021,0.9368420980478587,21.21491226397063
106,2,5,1,-4.255897437150662,-10.508034155919002,-7.393504344500029,0.007179487210053653,0.2117948715503399,0.21897436105287987,13.168803361745981
107,2,5,2,2.6071428571428568,-2.035714285714285,0.29999998211860657,0.3142857125827244,0.12857142729418614,0.44285713987691055,1.0714285714285747
108,2,6,0,2.4933333335553893,-2.5971895421252524,-0.047516331953161295,0.2792156820788103,0.44568628072738703,0.7249019636827354,8.682189520667581
109,2,6,1,-6.68333335717519,-14.033333460489906,-10.383333444595339,0.0,1.9000000059604645,1.9000000059604645,11.680555502573648
110,2,6,2,1.2499999999999996,-5.083333333333333,-1.9000000059604647,0.0,3.2666666507720947,3.2666666507720947,31.33333333333333
