day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
1925,1,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,2,8.225975119502044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,3,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,4,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,5,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,6,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,7,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,8,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,9,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,10,9.092121131323903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,11,8.803408430829505,0.0,0.0,0.0,3.3692045927682566,0.0,3.3692045927682566,0.0
1925,12,9.092121131323903,0.0,0.0,0.0,13.70331311807853,0.0,13.70331311807853,0.0
1926,1,9.092121131323903,0.0,0.0,0.0,13.07908512468303,0.0,13.07908512468303,0.0
1926,2,8.225975119502044,0.0,0.0,0.0,5.896096426213919,0.0,5.896096426213919,0.0
1926,3,9.092121131323903,0.0,0.0,0.0,4.21610821641661,0.0,4.21610821641661,0.0
1926,4,8.803408430829505,0.0,0.0,0.0,4.977794385419021,0.0,4.977794385419021,0.0
1926,5,9.092121131323903,0.0,0.0,0.0,7.871974489479364,0.0,7.871974489479364,0.0
1926,6,8.803408430829505,0.0,0.0,0.0,2.121918959470686,0.0,2.121918959470686,0.0
1926,7,9.092121131323903,0.0,0.0,0.0,1.189035949925907,0.0,1.189035949925907,0.0
1926,8,9.092121131323903,0.0,0.0,0.0,5.454164958275318,0.0,5.454164958275318,0.0
1926,9,8.803408430829505,0.0,0.0,0.0,7.174108252144492,0.0,7.174108252144492,0.0
1926,10,9.092121131323903,0.0,0.0,0.0,8.148388637267661,0.0,8.148388637267661,0.0
1926,11,8.803408430829505,0.0,0.0,0.0,10.218115819968,0.0,10.218115819968,0.0
1926,12,9.092121131323903,0.0,0.0,0.0,8.08597455667862,0.0,8.08597455667862,0.0
1927,1,9.092121131323903,0.0,0.0,0.0,8.855585443487312,2.6868936690748377,9.227909759406232,0.0
1927,2,8.225975119502044,0.0,0.0,0.0,6.531521987925312,0.0,6.531521987925312,0.0
1927,3,9.092121131323903,0.0,0.0,0.0,8.442567477047414,0.14368424376248198,8.44669302400037,0.0
1927,4,8.803408430829505,0.0,0.0,0.0,2.476510300564936,0.0,2.476510300564936,0.0
1927,5,9.092121131323903,0.0,0.0,0.0,7.628420114397328,0.0,7.628420114397328,0.0
1927,6,8.803408430829505,0.0,0.0,0.0,3.074133827367306,0.0,3.074133827367306,0.0
1927,7,9.092121131323903,0.0,0.0,0.0,2.338246709603315,0.0,2.338246709603315,0.0
1927,8,9.092121131323903,0.0,0.0,0.0,12.661566010434521,0.0,12.661566010434521,0.0
1927,9,8.803408430829505,0.0,0.0,0.0,4.663259319538778,0.0,4.663259319538778,0.0
1927,10,9.092121131323903,0.0,0.0,0.0,8.406502698736064,0.0,8.406502698736064,0.0
1927,11,8.803408430829505,0.0,0.0,0.0,7.01457015456867,0.2373464328797564,7.059045642788979,0.0
1927,12,9.092121131323903,0.0,0.0,0.0,6.626447549010321,2.800706506857522,6.997099284531363,0.0
1928,1,9.092121131323903,0.0,0.0,0.0,11.645220494407308,2.1911061332265493,11.596326799127171,0.0
1928,2,8.514693182963201,0.0,0.0,0.0,3.0777927391590345,0.0,3.0777927391590345,0.0
1928,3,9.092121131323903,0.0,0.0,0.0,8.313847814053577,0.0,8.313847814053577,0.0
1928,4,8.803408430829505,0.0,0.0,0.0,4.864117876473844,0.0,4.864117876473844,0.0
1928,5,9.092121131323903,0.0,0.0,0.0,5.383359502752691,0.0,5.383359502752691,0.0
1928,6,8.803408430829505,0.0,0.0,0.0,4.302092411134135,0.0,4.302092411134135,0.0
1928,7,9.092121131323903,0.0,0.0,0.0,1.6649001155098557,0.0,1.6649001155098557,0.0
1928,8,9.092121131323903,0.0,0.0,0.0,0.7644099440122691,0.0,0.7644099440122691,0.0
1928,9,8.803408430829505,0.0,0.0,0.0,4.7642296731624425,0.0,4.7642296731624425,0.0
1928,10,9.092121131323903,0.0,0.0,0.0,9.883369485713882,0.0,9.883369485713882,0.0
1928,11,8.803408430829505,0.0,0.0,0.0,6.418891750930999,0.0,6.418891750930999,0.0
1928,12,9.092121131323903,0.0,0.0,0.0,6.487531498431579,0.0,6.487531498431579,0.0
1929,1,9.092121131323903,0.0,0.0,0.0,3.981540718203665,2.837460596314603,4.615970372783147,0.0
1929,2,8.225975119502044,0.0,0.0,0.0,3.1582008055581623,0.0,3.1582008055581623,0.0
1929,3,9.092121131323903,0.0,0.0,0.0,5.623573652807799,0.0,5.623573652807799,0.0
1929,4,8.803408430829505,0.0,0.0,0.0,7.4885935610899494,0.09128709291752767,7.503777528014217,0.0
1929,5,9.092121131323903,0.0,0.0,0.0,2.671377532904745,0.0,2.671377532904745,0.0
1929,6,8.803408430829505,0.0,0.0,0.0,5.397125703929555,0.0,5.397125703929555,0.0
1929,7,9.092121131323903,0.0,0.0,0.0,2.8966350681486706,0.0,2.8966350681486706,0.0
1929,8,9.092121131323903,0.0,0.0,0.0,2.994410557501319,0.0,2.994410557501319,0.0
1929,9,8.803408430829505,0.0,0.0,0.0,3.731635473312622,0.0,3.731635473312622,0.0
1929,10,9.092121131323903,0.0,0.0,0.0,6.906397267980269,0.0,6.906397267980269,0.0
1929,11,8.803408430829505,0.0,0.0,0.0,4.236486327527,0.0,4.236486327527,0.0
1929,12,9.092121131323903,0.0,0.0,0.0,10.947004172281597,4.003098133377375,10.845234674317688,0.0
1930,1,9.092121131323903,0.0,0.0,0.0,3.981540718203665,2.837460596314603,4.615970372783147,0.0
1930,2,8.225975119502044,0.0,0.0,0.0,3.1582008055581623,0.0,3.1582008055581623,0.0
1930,3,9.092121131323903,0.0,0.0,0.0,5.623573652807799,0.0,5.623573652807799,0.0
1930,4,8.803408430829505,0.0,0.0,0.0,7.4885935610899494,0.09128709291752767,7.503777528014217,0.0
1930,5,9.092121131323903,0.0,0.0,0.0,2.671377532904745,0.0,2.671377532904745,0.0
1930,6,8.803408430829505,0.0,0.0,0.0,5.397125703929555,0.0,5.397125703929555,0.0
1930,7,9.092121131323903,0.0,0.0,0.0,2.8966350681486706,0.0,2.8966350681486706,0.0
