,month,day,cluster_id,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
0,1,1,0,2.5105263182991435,-0.6157894761938785,1.1894736776226447,0.631578947368421,0.7947368370859247,1.426315797002692,8.127193049380653
1,1,1,1,-2.91360180718558,-6.975379867213112,-4.610015483839172,0.03890577384403757,0.8137538007327489,0.8526595830917358,9.023809705461774
2,1,1,2,-2.6249999999999996,-7.25,-4.950000047683715,0.20000000298023224,1.0,1.2000000029802322,27.5
3,1,2,0,2.4090909090909096,-1.2727272727272738,0.5727272738109925,1.4545454382896423,0.7272727272727272,2.18181816556237,16.01262630115856
4,1,2,1,-6.224999944368998,-11.141666611035665,-8.691666722297668,0.0,1.0416666666666667,1.0416666666666667,13.807870546976726
5,1,2,2,-0.563601813146046,-3.843237042427064,-2.014440987791334,0.7853343401636396,0.6280395218304224,1.4133738364492148,5.75892870766776
6,1,3,0,0.4230769230769236,-3.299999998166011,-1.4384615742243259,0.5692307673967802,1.3846153846153846,1.9538461520121648,1.4615384615384643
7,1,3,1,-5.783333354526095,-9.522222227520416,-7.68888889418708,1.1102230246251565e-16,1.883333312140571,1.8833333121405706,10.895061916775173
8,1,3,2,1.2959574520587924,-2.550531864166261,-0.31021737754345,1.6144680857658384,0.8892553210258484,2.503723418712616,12.848611259460451
9,1,4,0,1.2909402924199274,-2.6713108862599997,-0.5356241041614167,1.548043900920499,0.9156485911338563,2.4636925112816597,6.971326274256552
10,1,4,1,-2.4000000158945722,-7.333333333333333,-4.900000174840292,-1.1102230246251565e-16,17.666666666666668,17.666666666666668,12.333333333333334
11,1,4,2,-6.694117630229275,-10.094117669498218,-8.588235294117649,1.1102230246251565e-16,0.9647058739381676,0.9647058739381675,11.763072069953468
12,1,5,0,-6.177777760558657,-10.73333332273695,-8.755555603239273,0.0,0.7277777724795872,0.7277777724795873,9.172839694552952
13,1,5,1,2.129964545369149,-2.012943218151727,0.10815219581127078,0.7412234023213387,0.6702127655347184,1.411436177790165,5.659722328186035
14,1,5,2,-0.5111111137602067,-4.688888867696127,-2.5999999973509045,0.2222222222222222,4.422222137451171,4.644444359673395,20.793209923638237
15,1,6,0,-7.099999999999998,-11.426666641235354,-9.286666742960612,0.0,0.45333333412806165,0.45333333412806187,9.264815012613932
16,1,6,1,1.3205471175057564,-3.0831610543387287,-0.8486956443105425,0.6596960476466587,2.773860168457031,3.433556222915649,10.060317557198662
17,1,6,2,4.0,2.5,3.2999999523162837,32.0,0.0,32.0,4.0
18,1,7,0,-0.65,-4.6,-2.6400000572204587,0.5999999999999999,2.15,2.75,24.3
19,1,7,1,-0.2795212864875789,-4.760265958309173,-2.4951087012887,1.1722340434789658,0.9371276527643206,2.109361702203751,7.327083492279051
20,1,7,2,-2.0,-19.0,-10.5,0.0,31.0,31.0,0.0
21,1,8,0,-5.0214285509926935,-10.542857204164775,-7.81428577218737,0.0,2.364285707473755,2.364285707473755,9.630952562604632
22,1,8,1,1.3868672066721426,-2.1279530278567607,-0.33463265772523676,0.5754952307405143,0.9787967698327424,1.5542920087945875,6.422413924644732
23,1,8,2,1.6875,-1.6875,0.012500002980232239,0.32500000298023224,1.4375,1.7625000029802322,24.374999999999996
24,1,9,0,1.7642166433912332,-2.509413264014502,-0.309222645831831,1.0966473212747863,0.8753062522772587,1.9719535807768505,8.011784640225496
25,1,9,1,0.6749999970197678,-3.8125,-1.5750000178813932,2.75,1.8250000029802322,4.575000002980232,29.125
26,1,9,2,-5.87000002861023,-11.130000019073485,-8.510000038146972,0.0,0.65,0.6499999999999999,10.26944465637207
27,1,10,0,1.7006177133129479,-1.9777624991632292,-0.1969144267420624,1.7157858648607807,1.786616321532958,3.502402174857356,6.487455306514617
