,month,day,cluster_id,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
0,1,1,0,-2.2,-13.4,-7.8,0.0800000011920929,0.0,0.08000000119209294,39.2
1,1,1,1,-13.716666645473905,-21.699999968210854,-17.72222227520413,0.008380414711104456,0.3975517865684296,0.4059322012795343,13.88888888888889
2,1,1,2,-0.4588888883590725,-8.141111156879326,-4.3121367478982,0.22568448537435276,0.38235549819775105,0.608039983572104,14.794871794871796
3,1,2,0,-6.0,-18.0,-12.0,0.0,8.5,8.5,67.0
4,1,2,1,-0.2730894117820535,-8.02934960621159,-4.160325192823644,0.024472923540487516,1.3054567786251625,1.3299297021656502,16.475609756097562
5,1,2,2,-15.199999952316283,-22.399999904632566,-18.814999914169313,-3.469446951953614e-18,0.255000001192093,0.255000001192093,16.625
6,1,3,0,-17.2111112276713,-23.294444296095108,-20.27222220102946,5.551115123125783e-17,0.6277777883741593,0.6277777883741595,16.13888888888889
7,1,3,1,-0.07899225035378876,-8.77914731447087,-4.438914748125299,0.47914859721826963,1.349389036034429,1.8285376332526986,15.86046511627907
8,1,3,2,-7.5,-15.0,-11.300000190734865,0.0,0.0,0.0,75.0
9,1,4,0,-12.0,-20.0,-16.0,0.0,0.0,0.0,75.0
10,1,4,1,-0.041782939156821186,-8.248914760212568,-4.157519352990526,0.01403232230696567,0.8214820765478663,0.8355143988548324,15.825581395348838
11,1,4,2,-17.366666740841335,-25.972222116258415,-21.683333290947807,-1.734723475976807e-18,1.7555555568801027,1.7555555568801031,16.36111111111111
12,1,5,0,-14.77916663885116,-23.345833460489906,-19.079166571299233,6.938893903907228e-18,2.8208333253860474,2.8208333253860474,16.354166666666668
13,1,5,1,0.8081981910241645,-6.1595495939254725,-2.683063065683517,0.03792945597622846,1.3168575344858944,1.3547869904621224,16.013513513513512
14,1,5,2,-8.0,-28.0,-18.0,0.0,0.0,0.0,75.0
15,1,6,0,-0.8799166411161421,-7.982583367824556,-4.44183333665132,0.052584746479988106,1.6755932040512564,1.7281779505312433,15.875
16,1,6,1,-4.5,-11.583333333333334,-8.066666732231777,0.0,15.783333460489912,15.783333460489906,46.83333333333333
17,1,6,2,-16.38750004768372,-24.65625,-20.53749990463257,0.0,1.1062500067055225,1.1062500067055216,17.53125
