day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_ground
1989,1,9.092121131323903,,,,13.852547739557997,0.8980265101338745,13.737345489642262,1.609383144732841
1989,2,8.225975119502044,,,,7.826839673326861,1.1716898302831036,7.98153963661297,0.0
1989,3,9.092121131323903,,,,11.520617315683808,1.6369457695083993,12.121934979378722,1.131180751459782
1989,4,8.803408430829505,,,,15.754298527605417,0.0,15.754298527605417,0.0
1989,5,9.092121131323903,,,,7.122188681856112,0.0,7.122188681856112,0.0
1989,6,8.803408430829505,,,,5.095331481759048,0.0,5.095331481759048,0.0
1989,7,9.092121131323903,,,,4.031670309455308,0.0,4.031670309455308,0.0
1989,8,9.092121131323903,,,,3.5663903770358205,0.0,3.5663903770358205,0.0
1989,9,8.803408430829505,,,,2.297664943284239,0.0,2.297664943284239,0.0
1989,10,9.092121131323903,,,,16.84521199323902,0.0,16.84521199323902,0.0
1989,11,8.803408430829505,,,,29.439548342856508,0.09128709291752768,29.44043364266585,0.0
1989,12,9.092121131323903,,,,31.777766786866746,0.0,31.777766786866746,0.0
1990,1,9.092121131323903,,,,18.569862170050943,2.579751654332344,18.418626502728483,2.9119701050102003
1990,2,8.225975119502044,,,,21.02191691345851,8.470502837614982,21.482921403451947,13.798387682823765
1990,3,9.092121131323903,,,,10.237378579014566,1.742942714031089,10.906920338948602,1.6097819260578017
1990,4,8.803408430829505,,,,7.016025121292683,0.0,7.016025121292683,0.0
1990,5,9.092121131323903,,,,4.435218322880421,0.0,4.435218322880421,0.0
1990,6,8.803408430829505,,,,9.384923361266095,0.0,9.384923361266095,0.0
1990,7,9.092121131323903,,,,4.031670309455308,0.0,4.031670309455308,0.0
1990,8,9.092121131323903,,,,15.558206644693088,0.0,15.558206644693088,0.0
1990,9,8.803408430829505,,,,5.088210276061671,0.0,5.088210276061671,0.0
1990,10,9.092121131323903,,,,34.537330828108956,0.0,34.537330828108956,0.0
1990,11,8.803408430829505,,,,48.792677138058394,3.302421610579653,48.35019686874677,0.18257418583505536
1990,12,9.092121131323903,,,,26.820123067096414,5.275848843582386,27.039549516707748,7.7821134868736435
1991,1,9.092121131323903,,,,18.873693247286187,0.17960530202677488,18.856137759129258,9.004419464489263
1991,2,8.225975119502044,,,,38.84919114356593,0.0,38.84919114356593,0.0
1991,3,9.092121131323903,,,,3.924340835424029,2.314461258141676,4.63276075555367,2.9708258871251445
1991,4,8.803408430829505,,,,13.620495414628724,0.0,13.620495414628724,0.0
1991,5,9.092121131323903,,,,15.130736104076945,0.0,15.130736104076945,0.0
1991,6,8.803408430829505,,,,4.279226697747385,0.0,4.279226697747385,0.0
1991,7,9.092121131323903,,,,8.509919675655842,0.0,8.509919675655842,0.0
1991,8,9.092121131323903,,,,25.70510893739459,0.0,25.70510893739459,0.0
1991,9,8.803408430829505,,,,1.4264496273144733,0.0,1.4264496273144733,0.0
1991,10,9.092121131323903,,,,5.622988488356516,0.08980265101338746,5.622519961758027,0.0
1991,11,8.803408430829505,,,,36.55625143362367,0.0,36.55625143362367,0.0
1991,12,9.092121131323903,,,,31.75887399997002,0.0,31.75887399997002,0.0
1992,1,9.092121131323903,,,,26.477972390666785,0.0,26.477972390666785,0.0
1992,2,8.514693182963201,,,,27.752035902545565,0.21311668198350528,27.758980779694173,0.18569533817705186
1992,3,9.092121131323903,,,,4.089882594098133,0.0,4.089882594098133,0.0
1992,4,8.803408430829505,,,,11.983924301435506,0.0,11.983924301435506,0.0
1992,5,9.092121131323903,,,,9.513347726707075,0.0,9.513347726707075,0.0
1992,6,8.803408430829505,,,,6.963976222249163,0.0,6.963976222249163,0.0
1992,7,9.092121131323903,,,,1.2921266761486647,0.0,1.2921266761486647,0.0
1992,8,9.092121131323903,,,,6.910811249264465,0.0,6.910811249264465,0.0
1992,9,8.803408430829505,,,,15.313729451853012,0.0,15.313729451853012,0.0
1992,10,9.092121131323903,,,,37.8763341767529,0.0,37.8763341767529,0.0
1992,11,8.803408430829505,,,,20.320984334335908,0.0,20.320984334335908,0.0
1992,12,9.092121131323903,,,,10.611568911282697,2.3424644785603497,11.320384960590376,1.825152814341562
1993,1,9.092121131323903,,,,16.06882449373292,2.7032596807037343,16.063162363943682,4.920005245210947
1993,2,8.225975119502044,,,,6.9247534824065236,0.0,6.9247534824065236,0.0
1993,3,9.092121131323903,,,,29.923029170889013,0.0,29.923029170889013,0.0
1993,4,8.803408430829505,,,,15.688812448430632,0.0,15.688812448430632,0.0
1993,5,9.092121131323903,,,,13.098508238547042,0.0,13.098508238547042,0.0
1993,6,8.803408430829505,,,,7.925086688997398,0.0,7.925086688997398,0.0
1993,7,9.092121131323903,,,,3.274387462601106,0.0,3.274387462601106,0.0
1993,8,9.092121131323903,,,,17.195571620030808,0.0,17.195571620030808,0.0
1993,9,8.803408430829505,,,,0.6572670515945681,0.0,0.6572670515945681,0.0
1993,10,9.092121131323903,,,,18.265055690823043,0.0,18.265055690823043,0.0
1993,11,8.803408430829505,,,,21.03996089816395,0.0,21.03996089816395,0.0
1993,12,9.092121131323903,,,,36.184208386561664,0.0,36.184208386561664,0.0
1994,1,9.092121131323903,,,,13.937250227313667,0.0,13.937250227313667,0.0
1994,2,8.225975119502044,,,,31.80494895181354,3.1840458442862296,31.97031552690487,1.5477411429249548
1994,3,9.092121131323903,,,,23.00310898316024,0.4372937362382656,23.153521425210187,0.24973103811470743
1994,4,8.803408430829505,,,,13.710513007378541,0.0,13.710513007378541,0.0
1994,5,9.092121131323903,,,,11.433200060356533,0.0,11.433200060356533,0.0
1994,6,8.803408430829505,,,,12.994385877840452,0.0,12.994385877840452,0.0
1994,7,9.092121131323903,,,,0.8923690999718886,0.0,0.8923690999718886,0.0
1994,8,9.092121131323903,,,,4.689049284392683,0.0,4.689049284392683,0.0
1994,9,8.803408430829505,,,,11.494828985260634,0.0,11.494828985260634,0.0
1994,10,9.092121131323903,,,,18.265055690823043,0.0,18.265055690823043,0.0
1994,11,8.803408430829505,,,,23.500471440844553,1.5281458660713532,24.10160529972892,0.59209349991676
1994,12,9.092121131323903,,,,50.749770946979936,2.0091189959245686,50.728430486315105,4.2872654642896
1995,1,9.092121131323903,,,,22.523622747682854,0.0,22.523622747682854,0.0
1995,2,8.225975119502044,,,,20.896222132541915,5.102520385624567,20.90237408442029,5.102520385624567
1995,3,9.092121131323903,,,,14.681185698973758,0.0,14.681185698973758,0.0
1995,4,8.803408430829505,,,,8.580979321848854,0.0,8.580979321848854,0.0
1995,5,9.092121131323903,,,,3.953188428605737,0.0,3.953188428605737,0.0
1995,6,8.803408430829505,,,,12.809396963334008,0.0,12.809396963334008,0.0
1995,7,9.092121131323903,,,,7.179019846001928,0.0,7.179019846001928,0.0
1995,8,9.092121131323903,,,,8.411983225247347,0.0,8.411983225247347,0.0
1995,9,8.803408430829505,,,,6.681798859084719,0.0,6.681798859084719,0.0
1995,10,9.092121131323903,,,,27.991805236732624,0.0,27.991805236732624,0.0
1995,11,8.803408430829505,,,,41.46735755261045,0.0,41.46735755261045,0.0
1995,12,9.092121131323903,,,,19.080390127528176,0.5459528522666811,19.117659384526487,0.24973103811470743
1996,1,9.092121131323903,,,,30.831403983683735,1.454182024493794,30.692885734615352,0.0
1996,2,8.514693182963201,,,,17.529300891884887,2.043854178134495,17.373027348687767,1.5142996560376887
1996,3,9.092121131323903,,,,13.450866277437873,0.0,13.450866277437873,0.0
1996,4,8.803408430829505,,,,50.86208562472009,0.18257418583505536,50.854005889796234,0.0
1996,5,9.092121131323903,,,,7.432620772434579,0.0,7.432620772434579,0.0
1996,6,8.803408430829505,,,,9.845227818681018,0.0,9.845227818681018,0.0
1996,7,9.092121131323903,,,,2.0624862132371433,0.0,2.0624862132371433,0.0
1996,8,9.092121131323903,,,,7.713614650418819,0.0,7.713614650418819,0.0
1996,9,8.803408430829505,,,,8.669426361561388,0.0,8.669426361561388,0.0
1996,10,9.092121131323903,,,,19.367427217607982,0.0,19.367427217607982,0.0
1996,11,8.803408430829505,,,,20.826029217332422,2.6821162316223486,20.634531906447314,1.2780193008453875
1996,12,9.092121131323903,,,,14.200346108332448,9.760908559968287,16.643739772761155,5.350309005245669
1997,1,9.092121131323903,,,,21.893221260627985,0.11311807579755111,21.886340747095602,0.0
1997,2,8.225975119502044,,,,13.555336149690724,0.0,13.555336149690724,0.0
1997,3,9.092121131323903,,,,24.114179665620846,0.0,24.114179665620846,0.0
1997,4,8.803408430829505,,,,15.516524932220133,0.0,15.516524932220133,0.0
1997,5,9.092121131323903,,,,12.487691959518218,0.0,12.487691959518218,0.0
1997,6,8.803408430829505,,,,15.523554255208325,0.0,15.523554255208325,0.0
1997,7,9.092121131323903,,,,21.54933823880236,0.0,21.54933823880236,0.0
1997,8,9.092121131323903,,,,14.105706120256873,0.0,14.105706120256873,0.0
1997,9,8.803408430829505,,,,21.416841892763205,0.0,21.416841892763205,0.0
1997,10,9.092121131323903,,,,26.852308384333423,0.0,26.852308384333423,0.0
1997,11,8.803408430829505,,,,28.45044457578698,0.0,28.45044457578698,0.0
1997,12,9.092121131323903,,,,27.561034357782212,0.0,27.561034357782212,0.0
1998,1,9.092121131323903,,,,27.954637484319765,4.054444105133839,27.25803175039667,5.188075657915762
1998,2,8.225975119502044,,,,23.525499525767106,0.0,23.525499525767106,0.0
1998,3,9.092121131323903,,,,10.21293079729678,0.3592106040535498,10.206148189444741,0.8980265101338745
1998,4,8.803408430829505,,,,7.202570531369183,0.0,7.202570531369183,0.0
1998,5,9.092121131323903,,,,7.128060809242468,0.0,7.128060809242468,0.0
1998,6,8.803408430829505,,,,3.5311894646023836,0.0,3.5311894646023836,0.0
1998,7,9.092121131323903,,,,9.389159812332105,0.0,9.389159812332105,0.0
1998,8,9.092121131323903,,,,3.9229321826810883,0.0,3.9229321826810883,0.0
1998,9,8.803408430829505,,,,3.9366843519937307,0.0,3.9366843519937307,0.0
1998,10,9.092121131323903,,,,17.869852626561997,0.0,17.869852626561997,0.0
1998,11,8.803408430829505,,,,25.456569019583846,0.0,25.456569019583846,0.0
1998,12,9.092121131323903,,,,22.661207426026817,5.451603227437296,22.91556555285855,0.9605106168915002
1999,1,9.092121131323903,,,,23.765548792499303,1.7305291534987501,23.09181159013591,0.0
1999,2,8.225975119502044,,,,21.906239623775964,4.548054764930656,20.99006853682192,7.903769779009047
1999,3,9.092121131323903,,,,13.093832805563059,1.0964654848771551,13.19194707571558,0.1796053020267749
1999,4,8.803408430829505,,,,7.843765394319127,0.0,7.843765394319127,0.0
1999,5,9.092121131323903,,,,5.58184462964323,0.0,5.58184462964323,0.0
1999,6,8.803408430829505,,,,5.9535983474322025,0.0,5.9535983474322025,0.0
1999,7,9.092121131323903,,,,1.8363884799985064,0.0,1.8363884799985064,0.0
1999,8,9.092121131323903,,,,17.331051107892783,0.0,17.331051107892783,0.0
1999,9,8.803408430829505,,,,13.194086644984806,0.0,13.194086644984806,0.0
1999,10,9.092121131323903,,,,18.843694062649394,0.0,18.843694062649394,0.0
1999,11,8.803408430829505,,,,22.99835289601867,0.0,22.99835289601867,0.0
1999,12,9.092121131323903,,,,17.882698335289508,1.5267295785553046,17.691418147413934,3.0451795151632512
2000,1,9.092121131323903,,,,15.22140865438206,4.604553613345894,14.867499814153536,12.958577513862998
2000,2,8.514693182963201,,,,12.668987121703559,0.5199469380411015,12.81724830975308,2.599260978714523
2000,3,9.092121131323903,,,,10.23309714530706,0.0,10.23309714530706,0.0
2000,4,8.803408430829505,,,,13.549182037930644,0.3651483716701107,13.640005838741857,0.0
2000,5,9.092121131323903,,,,13.16842694379741,0.0,13.16842694379741,0.0
2000,6,8.803408430829505,,,,6.9157234522790105,0.0,6.9157234522790105,0.0
2000,7,9.092121131323903,,,,11.719959950768649,0.0,11.719959950768649,0.0
2000,8,9.092121131323903,,,,11.002658445015735,0.0,11.002658445015735,0.0
2000,9,8.803408430829505,,,,11.218571018320796,0.0,11.218571018320796,0.0
2000,10,9.092121131323903,,,,24.652604679357704,0.0,24.652604679357704,0.0
2000,11,8.803408430829505,,,,20.608045221402683,0.0,20.608045221402683,0.0
2000,12,9.092121131323903,,,,15.925260370812314,1.2646985275516842,16.09719282179171,2.5031798954328823
2001,1,9.092121131323903,,,,15.88799788970466,1.2572371141874243,16.089530551227448,0.1796053020267749
2001,2,8.225975119502044,,,,11.298520297438408,1.1644423509980173,11.227606757504802,1.0559731838826993
2001,3,9.092121131323903,,,,13.509264823289652,0.0,13.509264823289652,0.0
2001,4,8.803408430829505,,,,14.866565164643132,0.0,14.866565164643132,0.0
2001,5,9.092121131323903,,,,8.997248078009665,0.0,8.997248078009665,0.0
2001,6,8.803408430829505,,,,6.655876382603277,0.0,6.655876382603277,0.0
2001,7,9.092121131323903,,,,1.6680746282475716,0.0,1.6680746282475716,0.0
2001,8,9.092121131323903,,,,15.623590692781447,0.0,15.623590692781447,0.0
2001,9,8.803408430829505,,,,11.535682047320101,0.0,11.535682047320101,0.0
2001,10,9.092121131323903,,,,18.32683910696027,0.0,18.32683910696027,0.0
2001,11,8.803408430829505,,,,25.31908798719208,0.0,25.31908798719208,0.0
2001,12,9.092121131323903,,,,19.138511663146478,3.7603620065718264,19.712900810279464,5.032368347288948
2002,1,9.092121131323903,,,,23.51212956034908,3.9062811256399166,23.100107528528863,4.539432961604701
2002,2,8.225975119502044,,,,11.88942660503081,0.566946709513841,11.883250381150475,2.898640440295485
2002,3,9.092121131323903,,,,13.02359006743317,2.004473470586268,12.796158084270552,1.7615975154534058
2002,4,8.803408430829505,,,,10.365209894947792,0.0,10.365209894947792,0.0
2002,5,9.092121131323903,,,,5.2983503154804135,0.0,5.2983503154804135,0.0
2002,6,8.803408430829505,,,,8.330083904681455,0.0,8.330083904681455,0.0
2002,7,9.092121131323903,,,,2.536062507341503,0.0,2.536062507341503,0.0
2002,8,9.092121131323903,,,,2.3162261422045054,0.0,2.3162261422045054,0.0
2002,9,8.803408430829505,,,,8.947985610414186,0.0,8.947985610414186,0.0
2002,10,9.092121131323903,,,,5.660198700524142,0.0,5.660198700524142,0.0
2002,11,8.803408430829505,,,,34.48601279431975,0.0,34.48601279431975,0.0
2002,12,9.092121131323903,,,,22.31846331598085,0.0,22.31846331598085,0.0
2003,1,9.092121131323903,,,,25.28390368097256,0.0,25.28390368097256,0.0
2003,2,8.225975119502044,,,,5.295960430573479,0.0,5.295960430573479,0.0
2003,3,9.092121131323903,,,,20.625853093176577,0.8980265101338746,20.50271445330186,0.0
2003,4,8.803408430829505,,,,28.047085199720897,0.0,28.047085199720897,0.0
2003,5,9.092121131323903,,,,10.060562954316152,0.0,10.060562954316152,0.0
2003,6,8.803408430829505,,,,5.922217011804697,0.0,5.922217011804697,0.0
2003,7,9.092121131323903,,,,9.796078777209823,0.0,9.796078777209823,0.0
2003,8,9.092121131323903,,,,9.01799737796095,0.0,9.01799737796095,0.0
2003,9,8.803408430829505,,,,17.974977658900613,0.0,17.974977658900613,0.0
2003,10,9.092121131323903,,,,30.624526106328418,0.0,30.624526106328418,0.0
2003,11,8.803408430829505,,,,14.409036891963632,1.6103115997457953,14.653080151670755,1.149212624004981
2003,12,9.092121131323903,,,,21.463625468067015,2.921094939118721,21.009364348918666,3.6705746524992366
2004,1,9.092121131323903,,,,21.936385595067105,1.0052335993410517,21.930331089689755,4.374166587286466
2004,2,8.514693182963201,,,,13.766157394731362,0.0,13.766157394731362,0.0
2004,3,9.092121131323903,,,,11.472646112714736,0.5800444889933731,11.55106829090656,0.5622535302317491
2004,4,8.803408430829505,,,,5.707087756978537,0.0,5.707087756978537,0.0
2004,5,9.092121131323903,,,,5.6834261276783815,0.0,5.6834261276783815,0.0
2004,6,8.803408430829505,,,,9.365540335740864,0.0,9.365540335740864,0.0
2004,7,9.092121131323903,,,,6.954967449650565,0.0,6.954967449650565,0.0
2004,8,9.092121131323903,,,,14.091486116720858,0.0,14.091486116720858,0.0
2004,9,8.803408430829505,,,,14.110292139381638,0.0,14.110292139381638,0.0
