day,month,year,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
1,1,20.062402647738878,4.770655430257347,6.035142611441644,5.064678154900185,1.6364764812956132,8.651505217019563,8.670193890201345,17.49252875062675
1,2,20.062402647738878,5.239708062782983,7.106092654011528,6.070221148918594,3.3756586245625155,8.151744923967518,8.377095674905195,25.63580640697203
1,3,20.062402647738878,4.020428368161832,5.82821059219837,4.681124985202083,3.2468552067453427,3.291676138786565,4.3176039223260085,25.359645381517463
1,4,20.062402647738878,2.799565982087285,3.0146939967951876,2.3622974079709165,3.3385874580169044,1.0673574919545619,3.6880889888812605,25.01272122161476
1,5,20.062402647738878,3.601163666731509,1.8097873505369793,1.8445692173742076,2.3349302171139747,0.0,2.3349302171139747,20.796489290683084
1,6,20.062402647738878,4.547866045477195,2.2749283918326544,2.3716852972471845,6.099253583869338,0.0,6.099253583869338,0.0
1,7,20.062402647738878,3.7892841177035588,2.386460999489883,2.24612072149529,3.077914585807154,0.0,3.077914585807154,0.0
1,8,19.77371993328519,4.992333049196662,2.10004156769397,2.896606758678518,2.908464247878997,0.0,2.908464247878997,0.0
1,9,19.77371993328519,3.8986139786982275,2.750004965392506,1.991586128370462,5.160269773925481,0.0,5.160269773925481,0.0
1,10,19.77371993328519,3.5896895212200626,2.8045361160774265,2.6140431348953608,6.739140606581859,0.36349175228060066,6.776906658770709,0.12063266061050858
1,11,19.77371993328519,2.744220503584381,3.515281417851124,2.993767661113151,8.549862380916,5.077200027284622,10.331444964926034,3.890286410819768
1,12,19.77371993328519,3.5866566097467545,4.9575833787766435,4.327987347517609,1.6019867121065454,8.841405878965645,8.798848939291611,18.824154228112636
2,1,20.062402647738878,4.444768843428195,5.39079107904332,4.816932855885833,2.1878307658467477,12.84471226981157,12.873467443917765,18.956610588060876
2,2,20.062402647738878,4.98168784101045,6.908690777796342,5.867793337094806,2.611411577097336,7.886860379667037,8.209113846561053,26.984922749969414
2,3,20.062402647738878,3.552272966068102,5.436295388060525,4.2606992530995,3.493272888329042,6.892752795953974,7.296142919182556,33.64932716291341
2,4,20.062402647738878,2.48238936805473,2.9837859822425963,2.0970054143279238,1.8289273174671166,0.593041873456811,1.8997981684129497,26.800495287255874
2,5,20.062402647738878,3.369753601985229,1.7011940901381022,1.8903675708090812,2.1198438273437317,0.36115755925730764,2.2813913120188096,20.455925343980102
