,month,day,cluster_id,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_ground
0,1,1,0,-5.319444431198968,-10.342948834101358,-7.772953192392985,0.0,4.852920254071554,4.852920254071554,93.93364164564345
1,1,1,1,-4.25,-11.75,-8.050000190734863,0.0,0.0,0.0,0.0
2,1,1,2,-4.166666666666667,-11.083333333333334,-7.2583333651224775,0.0,2.375,2.375,124.33333333333334
3,1,2,0,-2.6666666666666674,-9.083333333333334,-5.533333341280619,0.0,2.416666666666667,2.416666666666667,128.66666666666666
4,1,2,1,-5.448648658958642,-10.879002184481234,-8.364509260332262,0.0,3.6424116701693148,3.6424116701693148,97.31381349305849
5,1,2,2,-6.0,-9.0,-7.5,0.0,3.0,3.0,0.0
6,1,3,0,-4.723529422984403,-11.427149436053108,-7.967260066200705,-4.163336342344337e-17,4.984389164868523,4.984389164868524,96.40032644832836
7,1,3,1,-5.333333333333333,-10.666666666666666,-8.0,0.0,4.0,4.0,0.0
8,1,3,2,-3.5769230769230766,-10.538461538461538,-6.569230790321643,0.23076923076923073,2.59230767763578,2.8230769084050107,124.0
9,1,4,0,-6.392857142857143,-10.642857142857142,-9.02142858505249,0.0,2.142857142857143,2.142857142857143,129.07142857142856
10,1,4,1,-4.345714296613421,-10.983516584123883,-7.353909737723215,0.0,6.793406622750418,6.793406622750418,98.56031712123325
11,1,4,2,2.0,-4.0,-1.0,0.0,1.0,1.0,0.0
12,1,5,0,-4.9375,-11.166346251964569,-7.805838778614998,0.0,3.5740384906530385,3.5740384906530385,97.39409685134888
13,1,5,1,-5.441176470588235,-10.823529411764707,-8.582352960810942,0.0,3.8823529411764706,3.8823529411764706,130.35294117647058
14,1,5,2,-2.0,-4.0,-3.0,0.0,0.0,0.0,0.0
15,1,6,0,-2.0,-7.5,-4.75,0.0,11.5,11.5,0.0
16,1,6,1,-2.954545454545455,-9.136363636363637,-6.0545454675501045,0.09090909090909091,7.409090909090909,7.5,137.90909090909093
17,1,6,2,-4.9945945997495915,-11.027650833129883,-7.832076828222017,-6.938893903907228e-18,4.00727653503418,4.007276535034181,100.0165161957612
18,1,7,0,-4.747222224871318,-10.49508555730184,-7.53019006550312,0.0,2.8408119943406853,2.8408119943406853,99.75231446160211
19,1,7,1,-0.5,-4.333333333333333,-2.4333333174387617,0.0,3.6666666666666665,3.6666666666666665,0.0
