,month,day,cluster_id,max_temp,min_temp,mean_temp,rain,snow_precip,precip,snow_on_grnd
0,1,1,0,1.0130394968119516,-3.450000013365887,-1.2231404835527608,0.25252525282628635,2.1751262491399594,2.4276515073848506,17.512121359507244
1,1,1,1,-5.622222216041002,-13.122222299929014,-9.396296289232046,0.007716049198751129,1.1548996854711464,1.1626157363255825,17.414814949035645
2,1,1,2,0.7500000000000002,-3.7083333333333335,-1.4833333690961201,0.4166666666666667,1.0333333412806196,1.4500000079472861,2.75
3,1,2,0,-6.604166706403097,-13.591666658719376,-10.120833277702332,0.008680555348595131,1.861762116352717,1.8704426735639572,17.058333476384483
4,1,2,1,0.888888888888889,-4.444444444444445,-1.7777778042687307,0.7999999788072375,2.177777780426873,2.977777759234111,36.33333333333333
5,1,2,2,0.8897306571404126,-3.729166660043925,-1.4281565621495247,0.8175925844245487,1.8077546142869525,2.6239583119750014,14.952777915530735
6,1,3,0,-6.046666665871938,-13.586666615804042,-9.836666679382327,0.006944444278875694,1.8394097129503886,1.8463541587193806,15.046666812896731
7,1,3,1,1.7311207358799288,-3.247619057458546,-0.7591630475861706,0.5867724797082323,1.859656069959913,2.446428555344778,14.946031888326011
8,1,3,2,-0.7500000000000001,-5.041666666666667,-2.9000000357627864,0.29999999205271405,3.0666666825612388,3.3666666746139526,33.5
9,1,4,0,1.9009620008014472,-2.996825413098406,-0.5480519306091991,0.40740741339940867,1.2914021213849376,1.698809539514874,15.152381094675217
10,1,4,1,-6.399999976158145,-13.469999853769933,-9.956666676203408,0.006944444278875916,3.669409698247909,3.6763541440169014,15.180000146230062
11,1,4,2,-0.6666666666666664,-4.666666666666667,-2.6750000665585203,0.6166666746139526,1.7833333412806194,2.400000015894572,33.58333333333333
12,1,5,0,-0.9615384615384619,-4.461538461538462,-2.7230769487527695,0.2153846117166372,3.8153846080486593,4.030769219765296,33.230769230769226
13,1,5,1,2.0816226601600656,-3.041935480410054,-0.4794721266915749,0.7543010673215311,1.6751343896312103,2.4294354627209325,14.977419499428041
14,1,5,2,-6.473333319028221,-13.473333295186361,-9.9966667175293,0.006944444278875916,2.2994097073872886,2.3063541531562803,15.613333479563398
15,1,6,0,-5.622580605168498,-12.464516178254156,-9.061290341038857,0.013440859894598811,1.5569220300643676,1.570362892843062,15.490322728310863
16,1,6,1,-1.9000000000000004,-6.6,-4.2700000166893,0.040000000596046525,3.400000019371509,3.440000019967556,36.599999999999994
17,1,6,2,1.680634474381804,-2.9718750230967967,-0.6441761348396535,0.6868489624466747,1.1902506472542873,1.8770996173843748,15.496875137090683
18,1,7,0,-1.772727272727273,-6.545454545454546,-4.190909087657929,0.8545454198663887,5.399999965320934,6.254545385187324,37.81818181818182
19,1,7,1,-5.064516105959492,-11.277419244089437,-8.187096811109974,0.006720429947299489,1.763944887345837,1.7706653187351842,15.845161437988285
20,1,7,2,1.9311207249051048,-2.969841256974237,-0.5226551019956189,0.47724867813170924,1.4961640002235528,1.9734126840318948,15.504762044028634
21,1,8,0,0.818181818181818,-4.227272727272727,-1.7272727489471438,0.10909091342579233,2.4000000086697666,2.509090911258351,42.09090909090909
22,1,8,1,1.0795075714588158,-4.01624999344349,-1.479090902954338,0.30843749735504394,1.2730078034102914,1.5814453057944773,15.112500143051152
23,1,8,2,-7.949999928474427,-13.692857129233225,-10.850000040871755,-8.326672684688674e-17,2.471428530556815,2.471428530556815,17.928571564810618
24,1,9,0,0.3181818181818182,-3.8181818181818183,-1.7363636385310781,1.618181748823686,2.0727272738109934,3.690909022634679,40.90909090909091
25,1,9,1,-7.979999923706056,-13.913333320617674,-10.96666673024495,-5.551115123125783e-17,1.4666666587193808,1.4666666587193806,15.84000015258789
26,1,9,2,1.2653241202801075,-3.3835443001759185,-1.0674338235130765,0.337658226678643,0.8853243612035921,1.2229825990109497,15.587341912185089
27,1,10,0,-7.884210486161079,-14.278947428653115,-11.10000010540611,5.551115123125783e-17,2.2947368119892317,2.294736811989232,16.47368436110647
28,1,10,1,1.3333333333333335,-2.3749999999999996,-0.5250000208616261,1.0166666656732561,2.0000000198682146,3.016666685541471,39.16666666666666
29,1,10,2,1.3656838777902982,-3.3432432268116936,-0.9949631457393247,0.5361486441783004,2.0235219291738558,2.5596705723453215,15.135135276897534
30,1,11,0,-6.834782621134884,-13.265217407889992,-10.069565213244893,-5.551115123125783e-17,3.630434720412544,3.630434720412544,15.652174078899883
31,1,11,1,1.1433425184452184,-3.4590908921126156,-1.1640495793385923,0.18901515119906628,0.9869791666666663,1.1775094740318521,14.666666811162775
32,1,11,2,2.125,-2.249999999999999,-0.05625000223517507,0.25000000000000006,0.5125000141561029,0.7625000141561028,35.3125
33,1,12,0,0.49999999999999983,-4.1875,-1.849999994039536,0.7249999940395355,0.15000000223517418,0.8749999962747097,42.375
34,1,12,1,-6.1000000190734855,-13.440000000000001,-9.796000003814695,1.1102230246251565e-16,2.2199999713897705,2.21999997138977,15.280000152587892
35,1,12,2,1.4966750840346033,-3.427777795328035,-0.9739898840586312,0.4010416627344159,1.5686197910043929,1.9696614593267439,15.916666799121437
36,1,13,0,2.0000000000000004,-2.833333333333333,-0.4111111097865634,0.06666666931576204,0.7999999953640832,0.8666666646798451,37.55555555555556
37,1,13,1,-6.493333307902017,-13.409999942779544,-9.98666666348775,0.00694444427887575,0.8427430470784505,0.8496874928474419,15.673333485921225
38,1,13,2,1.5494031364267529,-3.4348484982143774,-0.9504132144378858,0.6707070709177941,1.6463383580699111,2.317045434406309,15.842424378250588
39,1,14,0,1.7333333333333338,-1.9000000000000012,-0.07333332300186113,1.8933333555857343,0.4266666611035663,2.3200000166893004,30.73333333333333
40,1,14,1,-6.396774107410065,-13.880645044388304,-10.161290276435112,0.006720429947299378,1.531686815523332,1.5384072469126795,16.451613057044245
41,1,14,2,1.3332306207236608,-3.303389844247849,-0.9919876688617775,0.5841807793762724,2.43319205106315,3.0173728365009116,14.640678114810234
42,1,15,0,1.5549302612032214,-3.207936502638316,-0.8274170160293561,0.521693118034847,1.8628306653764504,2.3845237890879325,14.990476335797993
43,1,15,1,-5.53333330154419,-15.174073996367277,-10.374074176505758,0.007716049198751185,0.7363811687186907,0.7440972195731277,15.466666822080262
44,1,15,2,0.6000000000000003,-4.399999999999999,-1.919999996821086,0.7733333468437196,1.9866666634877523,2.7599999785423277,30.46666666666667
45,1,16,0,-6.013333304723101,-14.310000038146974,-10.176666704813641,0.006944444278875528,1.9694097061951956,1.9763541519641872,16.180000146230064
46,1,16,1,-0.5714285714285713,-4.357142857142858,-2.4571429065295627,0.5714285714285714,2.7999999693461826,3.3714285578046526,37.0
47,1,16,2,1.6244206814204967,-3.2691176481106723,-0.8165775379713858,0.7789215864065809,1.6096813748864567,2.3886029637035198,15.714706014184392
48,1,17,0,-6.804999995231629,-16.450000000000003,-11.650000119209292,1.1102230246251565e-16,0.9149999856948858,0.9149999856948845,16.11000018119812
49,1,17,1,1.2369528578387354,-3.5902777893675735,-1.1781565563546303,0.655208334119784,1.8505642281638255,2.505772567871544,15.136111246214972
50,1,17,2,0.3461538461538463,-4.23076923076923,-1.9384615467144897,0.44615386082575875,1.615384633724506,2.0615384853803196,32.153846153846146
51,1,18,0,-7.899999970975127,-16.77391292737878,-12.356521689373519,1.1102230246251565e-16,0.7869565383247712,0.7869565383247701,15.869565383247709
52,1,18,1,1.4038896471706783,-3.837313438529399,-1.2213025626851564,0.5832089570476048,1.5349346888599116,2.1181436519124612,14.850746410996166
53,1,18,2,0.6000000000000003,-3.2666666666666666,-1.3266666650772088,1.080000013113022,1.4666666666666668,2.5466666797796886,32.266666666666666
54,1,19,0,1.2408080800374341,-3.52133331139882,-1.1456969610849979,0.3675555618604024,0.8434444387753808,1.2110000006357824,16.13866678873698
55,1,19,1,-7.776000041961671,-17.051999969482416,-12.432000007629393,0.008333333134651122,1.447291669845581,1.4556250047683716,15.98400016784668
56,1,19,2,-0.5000000000000002,-5.4,-2.9600000381469727,1.4800000190734863,5.040000009536744,6.520000028610229,42.8
57,1,20,0,1.3254877524833162,-3.489041088378595,-1.0853050971684413,0.19543378810360007,0.7514840095010521,0.9469178025036645,16.00821930088409
58,1,20,1,-7.092592530780368,-16.466666610152636,-11.799999961146607,0.007716049198751074,2.632677440290098,2.6403934911445335,16.20000016247785
59,1,20,2,1.2,-3.9,-1.3600000262260443,3.0399999618530273,1.4,4.439999961853026,45.199999999999996
60,1,21,0,-0.6111111111111112,-4.666666666666667,-2.6555555926428895,0.0,2.422222243414985,2.422222243414985,36.333333333333336
61,1,21,1,-7.469999980926513,-17.03500013351441,-12.284999990463254,0.010416666418313986,2.734114491939545,2.7445311605930325,16.820000171661377
