"link","manual_or_auto","description","comment",
"https://catalogue.data.gov.bc.ca/dataset/5e7acd31-b242-4f09-8a64-000af872d68f","BC snow data","MANUAL","DL'ed"
"https://catalogue.data.gov.bc.ca/dataset/hydrometric_data","BC hydrometric data","MANUAL","DL'ed"
"http://collaboration.cmc.ec.gc.ca/cmc/hydrometrics/www/","Canadian Govt's HYDAT hydrometric data","MANUAL","DL'ed but need to make sqlite3 query script"
"https://drive.google.com/drive/folders/1WJCDEU34c60IfOnG4rv5EPZ4IhhW9vZH","Canadian Govt's weather station data","AUTOMATED","Need to do: FTP this & automate it w/ python or bash. Credit: Matthew Fung (Atmospherics Major)"
"https://catalogue.data.gov.bc.ca/dataset/lake-inventory-surveys", "Lake Inventory Survey: info on the lakes", "MANUAL", "downloaded"

